Date,600000.SS,600005.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600021.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600060.SS,600066.SS,600068.SS,600085.SS,600089.SS,600100.SS,600104.SS,600109.SS,600111.SS,600115.SS,600118.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600271.SS,600276.SS,600309.SS,600315.SS,600317.SS,600332.SS,600340.SS,600350.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600398.SS,600406.SS,600415.SS,600485.SS,600489.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600660.SS,600663.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600717.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600820.SS,600827.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600958.SS,600959.SS,600998.SS,600999.SS,601006.SS,601009.SS,601016.SS,601018.SS,601021.SS,601088.SS,601098.SS,601099.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601169.SS,601179.SS,601186.SS,601198.SS,601211.SS,601216.SS,601225.SS,601231.SS,601238.SS,601258.SS,601718.SS,601727.SS,601766.SS,601788.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601872.SS,601888.SS,601898.SS,601899.SS,601901.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601969.SS,601985.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603288.SS,603885.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000027.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000400.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000539.SZ,000540.SZ,000559.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000712.SZ,000725.SZ,000728.SZ,000729.SZ,000738.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000858.SZ,000876.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000963.SZ,000983.SZ,000999.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002195.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002410.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002594.SZ,002673.SZ,002736.SZ,002739.SZ,300002.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300059.SZ,300070.SZ,300104.SZ,300124.SZ,300133.SZ,300144.SZ,300146.SZ,300251.SZ,300315.SZ
2015-12-07,133.81,16.81,32.76,77.4,19.22,31.1,32.06,147.24,7.85,10.5,26.35,10.73,10.06,11.55,12.57,83.17,291.38,71.23,143.89,184.82,10.49,97.11,577.46,44.03,263.3,423.4,336.1,141.1,125.02,268.94,9.81,831.39,115.07,17.31,233.36,77.25,57.72,187.14,25.65,272.17,32.85,12.06,272.0,246.31,55.91,945.76,451.95,186.72,38.41,39.15,387.48,10.72,196.81,22.48,40.57,70.4,96.21,141.67,97.35,372.01,341.86,68.03,100.82,18.61,1334.83,259.12,209.16,178.51,846.21,6.07,166.06,59.15,611.2,42.79,18.02,77.86,32.72,71.61,85.4,641.91,162.86,171.9,16.1,9.92,302.9,167.35,214.16,23.57,15.83,573.92,285.72,1000.76,176.3,234.59,118.84,305.73,154.78,76.8,646.6,47.78,39.74,342.46,971.92,143.18,600.49,28.99,22.81,21.54,18.56,30.07,12.19,29.73,16.62,8.16,116.74,20.41,26.6,15.12,8.62,8.84,7.3,8.38,10.43,56.13,19.25,6.92,15.11,25.57,23.34,68.24,5.1,28.48,22.78,19.78,12.35,12.86,14.02,24.56,14.81,18.1,5.0,10.84,8.73,8.25,54.35,7.25,6.26,9.42,11.63,17.57,41.4,7.85,11.45,14.92,9.76,5.65,16.53,12.53,10.56,9.44,101.77,132.84,69.24,15.5,1540.2,1945.37,136.63,94.81,389.38,395.74,423.03,404.74,267.39,296.32,10.8,52.25,320.02,10.65,77.78,85.15,134.09,329.76,43.46,189.68,478.97,165.74,367.42,1063.89,89.07,488.94,515.16,672.65,85.14,209.49,463.67,97.4,15.16,120.15,2242.02,247.22,25.66,338.66,14.18,31.63,68.95,62.09,107.81,212.16,99.5,64.93,56.44,109.38,196.16,35.05,26.61,241.55,85.04,399.11,18.99,28.86,264.85,6.43,223.83,35.35,234.46,39.69,49.2,483.21,287.16,1185.4,473.96,321.58,295.15,54.31,20.41,91.05,711.69,174.33,84.11,315.64,617.35,344.48,507.7,312.77,302.46,240.14,214.9,94.27,78.19,68.6,224.83,287.82,115.97,281.97,205.96,103.88,40.42,34.45,15.23,62.11,69.55,19.14,224.22,185.17,80.11,245.22,460.54,793.74,293.02,266.82,697.96,365.07,58.8,340.45,503.45,245.48,424.2,405.43,169.67
2015-12-08,137.71,16.54,32.29,75.76,18.76,30.71,31.8,145.62,7.68,10.36,25.65,10.44,9.85,11.37,12.77,82.12,284.88,71.35,137.58,183.08,10.24,99.47,554.33,42.92,283.64,406.75,321.64,137.9,122.22,261.2,10.04,806.48,110.93,17.31,224.91,74.31,56.34,181.67,24.99,268.21,32.3,12.2,273.27,240.29,55.91,921.75,443.38,182.78,37.61,39.35,383.62,10.41,186.48,21.88,39.69,67.12,93.32,144.41,94.29,361.11,327.29,64.48,98.15,18.61,1320.37,256.46,209.16,171.45,815.9,6.07,161.31,57.77,625.77,41.96,18.02,75.38,32.0,68.75,85.53,629.73,156.06,167.83,15.54,9.92,293.32,159.81,208.82,23.57,15.83,559.81,281.57,987.56,172.38,225.77,114.74,304.24,155.33,74.32,633.29,46.2,38.26,334.89,952.52,137.58,582.3,28.79,22.33,20.63,17.76,29.31,12.04,29.6,16.06,8.16,118.42,20.07,26.07,15.05,8.28,9.18,7.21,7.93,10.31,56.06,19.06,6.76,14.5,24.71,22.82,65.82,4.93,27.34,22.79,19.33,11.85,14.1,13.54,24.12,14.16,17.61,4.92,10.67,8.73,8.22,55.59,7.01,6.12,9.37,11.63,16.91,40.4,7.75,11.02,14.37,9.44,5.59,16.07,12.29,10.41,9.23,96.81,130.68,71.21,14.93,1516.37,1920.6,127.93,91.74,379.32,378.92,427.83,395.38,260.51,287.51,10.85,50.11,307.1,10.41,74.95,83.0,130.07,311.19,41.36,182.06,471.17,160.7,351.72,1070.52,86.42,470.25,496.89,656.74,83.57,206.98,448.7,95.16,14.91,117.66,2172.05,237.1,25.22,338.66,13.86,30.96,67.8,59.21,103.7,203.06,97.33,63.69,55.65,106.0,186.41,34.44,26.18,237.33,87.12,389.39,18.99,28.09,259.2,6.23,211.36,34.52,229.32,38.54,47.77,472.16,288.58,1143.28,452.4,319.19,281.66,51.75,20.4,91.88,690.16,169.46,81.15,305.14,601.99,344.48,495.71,334.89,294.81,235.23,206.55,89.82,75.19,66.72,215.43,283.34,110.15,274.77,201.16,103.1,38.6,233.24,14.96,60.35,69.03,18.88,214.8,184.88,79.61,235.95,479.68,771.38,289.92,253.87,662.76,364.92,58.8,331.19,488.3,239.99,411.84,388.37,176.42
2015-12-09,132.49,16.54,31.67,75.62,18.66,30.76,31.94,145.76,7.65,10.37,25.7,10.42,9.84,11.33,12.39,82.72,284.11,71.23,138.8,190.52,10.26,95.31,558.65,42.92,283.72,403.72,320.66,143.04,122.46,257.88,9.76,812.61,111.75,17.31,223.5,74.75,56.2,181.76,25.11,265.45,32.3,11.97,281.81,239.22,55.91,918.3,442.75,186.22,37.47,38.67,390.47,10.47,185.17,21.86,39.45,67.31,93.06,147.04,94.49,356.7,327.98,63.38,99.24,18.61,1334.61,254.91,213.86,170.4,821.04,6.07,160.46,57.95,632.26,41.38,18.02,77.34,31.87,68.07,91.63,642.96,154.07,169.86,15.7,9.92,294.38,161.34,208.82,23.57,15.83,565.95,297.07,987.56,175.38,223.28,113.78,306.1,152.04,73.88,626.26,46.81,37.66,335.65,950.71,139.92,577.7,28.93,22.57,20.66,17.72,29.33,12.16,29.81,16.47,8.16,116.7,20.14,27.32,14.94,8.17,8.86,7.16,7.91,10.14,56.29,19.49,6.75,14.52,24.63,23.06,11.35,4.91,26.78,22.5,19.43,11.71,13.7,13.54,24.23,14.2,17.71,4.94,10.64,8.73,8.13,58.01,7.05,6.15,9.39,11.63,17.5,41.08,7.81,11.0,14.02,9.48,5.64,15.99,12.25,10.42,9.27,95.17,129.35,68.28,14.54,1520.13,2096.99,128.52,90.74,375.36,379.91,427.23,398.65,260.79,292.08,10.7,49.51,308.53,10.38,75.78,81.77,129.01,315.14,39.94,182.26,477.5,161.06,356.39,1069.65,85.89,471.16,509.44,657.95,83.11,203.22,445.8,100.68,14.95,116.72,2241.09,235.55,25.33,340.48,13.82,31.01,67.38,60.67,103.21,215.25,97.1,62.59,55.28,114.05,181.54,34.72,26.18,232.79,86.71,389.67,18.99,28.05,260.75,6.29,205.2,34.05,238.46,38.54,47.92,469.79,295.03,1123.84,447.91,320.03,283.88,50.06,20.22,97.71,673.88,175.31,88.59,305.57,605.67,349.88,489.96,368.22,294.9,235.6,201.01,90.93,74.17,65.78,207.36,277.42,108.71,38.0,193.96,100.16,39.38,230.92,14.96,62.93,70.73,18.85,211.6,179.98,80.11,231.28,475.42,764.46,283.95,248.47,657.8,357.6,58.8,332.99,476.83,234.83,408.96,394.86,167.99
2015-12-10,132.73,16.35,31.54,76.34,18.34,30.6,31.63,145.62,7.72,10.34,25.54,10.3,9.8,11.33,12.21,82.85,281.05,70.73,136.74,178.81,10.16,94.23,551.53,42.25,283.07,405.61,321.05,141.1,123.34,259.17,9.7,792.05,109.58,17.31,223.03,73.98,57.0,182.49,25.01,264.36,31.99,11.83,284.02,239.22,55.91,918.11,448.61,187.66,37.25,39.1,400.18,10.5,187.64,21.98,39.85,65.66,92.92,145.99,93.15,357.39,325.21,65.48,98.06,18.61,1326.11,252.49,210.96,169.44,832.72,6.07,161.65,59.3,633.64,41.24,18.02,77.53,31.77,69.18,92.44,647.83,157.25,167.83,15.59,9.92,299.94,162.05,207.1,23.57,15.83,566.56,276.68,985.36,182.98,226.45,117.33,306.65,149.29,72.86,634.54,47.42,37.58,331.86,946.46,137.24,568.71,28.55,22.81,20.73,18.13,29.63,11.98,29.53,16.13,8.16,116.08,20.08,26.7,15.14,8.06,8.71,7.08,7.81,10.16,55.94,19.34,6.73,14.34,25.87,23.3,11.35,4.87,26.8,22.31,19.28,11.64,13.12,13.48,24.65,14.03,17.73,4.91,10.62,8.73,8.35,58.45,7.13,6.09,9.4,11.63,17.47,40.4,7.78,10.8,13.9,9.5,5.6,15.54,12.13,10.14,9.09,95.45,130.36,68.7,14.63,1516.37,2096.0,125.94,90.59,407.02,373.31,408.91,379.23,262.75,284.9,10.65,51.86,304.23,10.45,76.7,80.77,129.65,301.44,39.64,181.64,485.48,158.18,362.08,1075.84,85.01,474.35,502.83,651.5,83.5,201.03,447.79,101.03,14.75,116.72,2253.06,235.83,25.22,335.26,13.86,31.24,66.65,58.92,104.19,206.67,96.41,61.11,55.74,112.42,183.35,34.13,25.91,233.51,82.52,384.81,18.99,27.75,258.31,6.22,211.95,33.74,236.12,38.44,48.12,473.51,291.75,1118.17,455.1,322.7,290.03,49.89,19.99,92.63,672.22,183.84,88.59,307.46,615.27,358.2,491.18,351.71,292.78,236.0,198.59,89.06,73.39,71.8,209.68,276.7,109.55,38.0,195.08,99.62,39.0,227.95,15.16,62.47,71.99,18.93,208.6,179.26,79.97,229.26,493.28,766.59,280.85,249.73,685.87,358.61,58.8,333.42,480.8,239.91,416.4,382.48,168.23
2015-12-11,128.71,16.23,31.51,76.17,18.48,30.29,31.55,145.76,7.67,10.39,25.34,10.2,9.74,11.23,12.08,82.97,281.05,69.41,137.1,177.23,10.12,91.25,554.84,41.75,291.78,399.56,318.71,139.79,124.06,262.49,9.6,791.26,110.84,17.31,220.68,73.22,56.49,180.85,25.01,25.21,30.84,11.77,270.1,236.39,55.91,911.38,441.5,186.36,36.82,39.09,397.75,10.46,186.33,22.99,40.01,66.19,91.72,145.78,94.42,349.04,323.48,72.01,100.23,754.23,1317.39,251.13,218.06,172.14,842.61,6.07,158.94,58.28,615.53,41.51,18.02,81.42,31.58,68.2,91.63,641.91,155.2,167.67,15.38,9.92,291.19,161.04,205.38,23.57,15.83,567.17,267.96,978.76,178.22,225.32,114.92,305.73,147.37,71.83,633.04,48.29,37.38,328.45,938.59,140.01,569.75,28.58,23.04,21.03,17.97,30.15,11.83,28.84,15.76,8.16,112.84,20.07,26.01,15.22,8.06,8.62,7.0,7.69,10.27,55.48,19.49,6.73,14.19,27.67,24.44,66.8,4.85,27.64,21.76,19.18,11.55,12.73,13.31,25.19,14.01,17.65,4.88,10.59,8.73,8.34,56.1,7.1,6.11,9.4,11.63,17.42,39.96,7.7,10.94,13.75,9.45,5.57,15.45,12.05,10.13,9.0,91.21,127.91,68.27,14.78,1500.06,2131.67,125.28,88.9,393.67,371.33,435.34,417.38,263.03,286.21,10.85,52.43,303.75,10.45,77.95,80.93,128.87,304.22,39.81,177.52,490.34,157.46,364.01,1056.7,84.92,520.41,486.54,658.95,84.75,197.59,446.11,101.66,14.75,119.53,2290.81,237.38,25.11,333.32,13.82,31.95,65.91,59.28,105.27,208.47,95.54,60.33,56.77,110.93,190.59,33.55,25.85,228.38,83.33,385.92,18.99,27.62,253.99,6.22,201.19,33.79,233.61,38.09,47.18,470.02,285.3,1119.79,447.53,330.7,294.13,50.31,19.67,91.88,661.79,178.67,86.44,302.3,610.79,352.36,499.14,335.66,287.16,237.28,195.16,89.47,72.67,73.18,206.7,276.14,107.21,38.0,195.48,100.7,39.34,228.41,15.21,61.64,72.83,19.0,204.8,179.69,77.47,232.43,481.39,770.21,276.1,246.5,684.42,350.79,58.8,334.21,470.09,232.37,410.28,365.07,168.35
2015-12-14,127.81,16.74,32.11,76.24,18.99,31.02,32.23,147.09,7.81,10.5,26.22,10.5,10.11,11.37,12.47,89.45,286.79,69.95,139.44,180.71,10.42,100.09,563.99,42.92,298.37,409.02,328.09,141.73,133.42,272.07,9.84,818.34,114.56,17.31,228.67,75.51,57.36,185.41,25.65,254.97,31.32,11.97,268.52,240.29,55.91,900.83,446.52,185.73,37.69,39.13,416.02,10.75,190.7,24.19,43.37,67.9,93.68,147.88,95.12,356.0,329.37,73.63,107.54,740.65,1332.52,256.7,238.86,178.86,854.04,6.07,160.97,59.03,616.52,41.84,18.02,81.68,32.13,69.68,94.56,641.91,156.85,170.64,15.92,9.92,294.97,168.47,211.4,23.57,15.83,573.92,269.79,991.96,182.9,234.59,116.91,326.51,151.49,73.88,642.08,49.1,38.47,336.4,956.77,146.95,572.68,28.92,25.32,21.46,18.38,32.93,12.01,29.81,15.98,8.16,115.34,20.39,26.36,16.72,8.42,8.93,7.22,7.86,10.36,56.42,19.89,6.97,14.65,30.42,26.33,67.03,5.07,28.5,22.66,19.53,12.35,13.12,13.65,27.51,14.59,18.01,4.97,10.72,8.73,8.49,58.03,7.32,6.42,10.33,11.63,17.87,40.44,7.82,11.33,14.24,9.75,5.63,16.23,12.31,10.38,9.36,93.49,127.48,68.9,15.11,1530.16,2149.51,129.33,91.51,394.66,390.14,477.38,417.38,268.93,293.71,10.95,54.11,310.45,11.25,79.63,82.54,132.89,307.24,40.54,181.64,490.71,161.06,361.39,1085.2,87.3,505.82,495.13,672.65,86.46,204.16,470.85,102.35,15.07,122.96,2314.74,257.35,25.49,352.85,14.05,34.37,67.8,61.09,115.25,210.36,104.28,63.22,61.75,112.6,189.06,35.24,26.44,236.62,86.83,390.36,18.99,28.09,257.54,6.4,206.53,34.31,236.18,39.09,47.62,478.48,289.79,1133.56,454.33,334.5,322.66,51.5,20.56,91.88,673.6,182.82,91.68,310.39,611.91,358.3,494.36,347.56,291.68,240.37,199.37,94.32,74.05,73.8,213.33,279.9,108.89,38.0,198.68,103.82,39.98,227.81,16.69,62.05,80.05,20.5,214.78,184.16,79.57,238.18,480.2,767.65,288.56,253.69,715.02,353.73,58.8,341.74,496.1,232.05,421.2,398.22,173.29
2015-12-15,126.97,16.7,32.24,76.2,18.62,30.76,31.84,145.47,7.77,10.42,25.78,10.44,10.03,11.33,12.36,86.49,285.26,69.83,142.21,182.93,10.31,102.41,572.88,42.8,291.86,411.29,333.56,140.64,129.5,268.94,9.78,817.55,114.32,17.31,225.85,75.18,57.14,183.86,25.23,251.22,31.2,11.88,267.57,238.87,55.91,914.11,454.88,184.97,37.47,39.56,437.56,10.95,189.24,23.59,42.09,68.13,94.04,153.99,95.69,357.39,329.03,76.12,105.27,741.96,1334.83,254.72,236.06,177.46,862.26,6.07,160.8,58.46,633.84,41.81,18.02,81.24,31.81,70.63,99.39,644.0,157.84,168.46,15.7,9.92,293.55,165.82,210.2,23.57,497.57,568.4,273.57,985.36,189.28,233.01,117.03,315.75,149.57,73.0,643.08,49.92,38.26,331.48,959.8,148.23,588.15,28.72,24.92,21.51,18.91,32.07,11.92,29.06,16.16,8.16,116.64,20.2,26.15,16.16,8.3,8.89,7.21,7.9,10.4,55.9,19.51,6.88,14.49,31.42,25.12,66.63,5.0,29.6,23.02,19.53,12.08,12.89,13.58,26.59,14.35,17.89,4.87,10.66,8.73,8.34,58.27,7.2,6.29,9.98,11.63,18.04,41.16,7.74,11.34,14.02,9.74,5.57,16.2,12.13,10.38,9.05,95.81,128.45,68.35,14.87,1511.35,2248.61,133.98,91.43,397.13,405.97,483.98,430.02,277.36,295.67,10.9,55.36,308.53,10.82,79.63,82.61,133.6,309.33,40.58,182.26,486.31,160.7,365.72,1080.74,86.07,506.73,506.8,678.29,85.93,206.04,464.28,101.6,14.95,120.46,2281.6,248.35,25.33,343.51,13.91,33.12,67.71,61.0,111.04,209.84,101.24,62.05,59.37,114.24,189.89,34.87,26.34,236.95,86.02,393.28,18.99,27.88,257.09,6.34,213.22,34.26,237.92,38.74,47.53,483.33,296.13,1148.14,457.79,348.39,333.43,52.0,20.09,92.46,677.46,188.47,94.24,323.3,610.15,377.2,490.69,355.09,291.31,239.3,199.45,93.21,74.17,74.5,217.2,280.86,109.67,38.0,202.68,106.76,40.2,226.82,17.07,62.61,77.43,19.94,226.0,183.87,79.17,241.99,478.55,769.36,293.6,260.7,705.7,388.88,58.8,346.34,501.15,240.31,421.32,403.27,174.13
2015-12-16,126.19,16.62,32.21,76.55,18.71,30.47,31.77,145.17,7.74,10.39,25.69,10.43,9.93,11.5,12.21,86.09,283.73,69.56,141.67,179.13,10.46,102.66,566.78,42.53,284.94,413.18,330.24,139.9,130.38,270.59,9.68,818.34,113.74,17.31,226.79,75.61,57.29,183.95,25.41,250.62,31.2,11.83,264.73,238.51,55.91,910.47,451.74,183.81,36.97,39.96,437.99,11.01,187.35,24.23,42.17,67.93,94.18,150.52,94.55,362.03,326.94,73.8,106.26,725.76,1331.46,253.48,237.16,178.77,848.13,6.07,162.67,58.04,628.33,41.82,101.17,80.64,31.77,70.02,97.85,639.13,157.02,167.99,17.12,9.92,316.39,166.94,210.54,23.57,546.67,576.07,262.65,980.96,186.51,231.88,116.79,315.75,149.84,72.71,642.83,49.05,38.67,329.59,953.13,146.08,581.25,29.0,24.84,21.65,18.7,32.12,11.89,29.14,16.16,8.16,117.62,20.33,25.64,16.27,8.28,8.8,7.22,7.77,10.33,55.97,19.28,6.97,14.43,32.47,25.24,66.17,5.0,30.72,23.09,19.33,11.99,13.02,13.55,26.54,14.35,18.04,4.88,10.75,8.73,8.22,56.71,7.19,6.33,10.02,11.63,18.0,41.08,7.74,11.39,14.0,9.77,5.57,15.97,12.13,10.4,8.99,94.53,127.8,68.72,14.81,1507.58,2160.41,133.17,90.9,392.68,403.33,482.48,423.0,272.44,292.41,10.8,55.28,306.14,10.83,78.95,81.85,135.08,306.55,40.8,180.2,484.01,159.62,372.66,1060.73,86.51,493.5,504.59,670.03,85.9,205.42,469.17,99.47,15.68,120.77,2241.09,249.47,25.49,345.7,13.91,33.23,69.6,61.2,110.55,212.76,104.01,61.42,59.19,113.38,192.12,34.91,26.55,243.95,86.14,390.5,18.99,27.88,256.54,6.37,209.95,34.21,235.35,38.89,47.84,479.04,296.67,1136.8,457.54,349.94,331.89,51.96,19.99,90.8,671.06,184.18,91.5,319.6,628.07,387.14,490.32,355.09,289.65,235.8,202.81,93.1,74.29,75.22,220.74,280.3,110.21,38.0,214.68,105.98,40.34,229.6,17.07,62.95,76.47,19.96,230.6,185.75,79.11,238.39,467.72,762.65,295.76,267.0,699.29,398.43,58.8,343.04,495.65,238.96,427.56,397.26,172.68
2015-12-17,128.05,17.01,32.63,77.52,19.08,30.76,32.01,146.21,7.81,10.65,26.18,10.65,10.0,11.55,12.66,87.87,287.56,70.11,143.23,195.74,10.57,103.8,572.12,44.2,312.37,420.75,342.16,141.16,132.7,273.73,9.96,833.76,115.13,17.31,232.42,77.25,58.02,188.7,25.95,254.58,32.12,12.06,268.21,242.06,55.91,915.93,460.31,185.42,37.69,40.47,464.96,11.01,192.16,24.45,42.81,69.33,95.96,155.57,96.65,371.08,338.04,77.13,105.57,736.27,1342.43,256.52,233.66,180.52,872.79,6.07,164.2,58.73,649.58,42.32,106.32,81.33,32.26,71.53,100.11,654.79,160.22,170.8,16.98,9.92,320.54,169.29,215.19,374.41,600.85,582.81,269.91,994.16,188.36,235.04,119.5,319.46,153.96,74.02,651.37,9.14,39.89,335.65,968.89,147.39,609.06,29.09,25.77,22.45,19.23,32.37,12.02,29.52,16.78,8.16,124.28,20.53,25.95,16.49,8.43,9.08,7.35,7.93,10.47,56.23,19.53,7.09,14.65,33.35,25.62,68.65,5.11,31.24,23.15,19.93,12.2,13.19,13.71,26.78,14.56,18.15,4.91,10.77,8.73,8.43,58.5,7.31,6.36,10.14,11.63,18.21,43.48,7.78,11.55,14.4,9.93,5.6,16.2,12.33,10.5,9.2,97.25,130.07,71.9,14.96,1530.16,2360.58,134.72,93.12,401.09,423.12,482.48,426.51,276.37,319.83,11.03,55.87,311.88,11.02,79.95,83.23,141.29,333.24,41.79,182.47,494.84,162.14,379.83,1077.14,87.48,506.27,523.09,684.94,87.67,209.8,474.52,100.57,16.98,120.77,2271.47,252.85,27.2,349.82,14.23,33.69,69.85,62.16,112.02,215.42,105.62,62.59,59.98,114.68,195.88,35.45,27.2,246.8,87.57,398.97,18.99,28.43,260.31,6.7,213.07,34.67,238.75,39.34,48.9,485.58,299.95,1178.11,447.14,361.03,338.55,53.69,20.42,93.46,691.26,186.76,99.97,324.84,631.27,382.28,494.98,390.42,299.05,238.15,205.3,96.6,76.03,75.28,223.5,285.5,112.85,275.85,218.92,107.42,41.92,226.43,17.23,63.85,76.45,20.28,238.14,203.77,81.09,244.14,475.64,786.93,302.88,275.45,719.61,55.24,58.8,348.2,507.58,248.34,432.6,404.95,181.35
2015-12-18,129.97,16.81,32.63,77.96,18.85,30.84,32.5,151.07,7.83,10.51,26.24,10.56,10.04,11.51,13.62,87.06,286.79,71.74,139.64,193.05,10.52,108.99,584.83,43.53,311.56,424.15,339.62,141.44,132.38,269.49,10.42,829.61,113.83,17.31,235.71,78.33,57.51,186.69,25.91,252.3,31.57,12.34,264.09,240.29,55.91,913.38,459.27,38.91,37.54,40.0,447.98,10.9,188.81,24.6,42.65,69.19,93.1,150.94,95.82,364.58,332.15,78.7,103.99,728.39,1348.17,260.92,226.86,177.99,849.16,6.07,164.7,58.67,635.61,42.63,103.0,80.99,32.23,71.24,105.07,646.09,161.74,170.8,16.94,9.92,314.5,166.94,213.98,410.47,660.39,578.21,273.94,991.96,183.44,233.46,119.38,317.23,152.86,73.44,674.23,9.14,39.69,335.65,1030.7,146.27,596.51,29.11,25.29,22.05,19.7,32.23,12.02,30.0,16.5,8.16,127.4,20.43,25.59,16.32,8.33,9.37,7.3,8.03,10.44,56.91,19.63,7.0,14.78,32.23,25.41,68.07,5.13,30.28,23.2,19.68,12.39,12.93,13.71,26.34,14.58,18.08,4.94,10.77,8.73,8.37,59.75,7.26,6.3,10.03,11.63,17.82,43.36,7.82,11.49,14.17,9.96,5.61,16.12,12.25,10.12,9.21,96.81,131.26,72.07,14.69,1550.24,2580.58,133.17,91.89,397.95,422.46,468.97,440.55,278.48,316.56,11.08,53.68,309.97,10.89,78.8,82.46,138.96,326.51,41.01,181.44,507.4,161.42,374.36,1093.69,87.48,499.89,512.52,691.39,87.01,208.24,471.0,99.42,18.4,119.84,2250.3,249.75,27.47,361.46,14.0,33.79,69.11,61.84,114.66,215.16,104.56,63.69,59.42,115.79,187.25,35.16,27.09,242.59,84.63,404.66,18.99,28.73,260.53,6.61,209.73,34.83,236.32,39.49,48.71,492.01,296.35,1161.1,437.52,360.19,336.16,52.53,20.7,91.72,688.78,180.72,100.19,334.57,620.07,369.1,492.89,390.42,306.15,244.34,200.7,94.62,75.49,74.94,217.2,283.9,111.83,274.27,234.12,104.9,41.62,219.61,16.88,63.84,75.43,20.1,261.88,202.76,81.03,238.61,485.28,776.28,326.5,15.11,697.96,55.24,58.8,344.54,521.66,255.49,455.16,423.93,176.9
