Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600025.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600061.SS,600079.SS,600085.SS,600104.SS,600109.SS,600111.SS,600115.SS,600132.SS,600143.SS,600150.SS,600161.SS,600176.SS,600183.SS,600196.SS,600276.SS,600309.SS,600332.SS,600346.SS,600352.SS,600362.SS,600383.SS,600406.SS,600426.SS,600436.SS,600438.SS,600489.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600606.SS,600655.SS,600660.SS,600690.SS,600741.SS,600745.SS,600760.SS,600763.SS,600795.SS,600809.SS,600837.SS,600845.SS,600848.SS,600872.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601066.SS,601088.SS,601100.SS,601108.SS,601111.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601211.SS,601216.SS,601225.SS,601229.SS,601231.SS,601236.SS,601238.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601933.SS,601939.SS,601966.SS,601985.SS,601988.SS,601989.SS,601990.SS,601995.SS,601998.SS,603019.SS,603087.SS,603160.SS,603195.SS,603233.SS,603259.SS,603260.SS,603288.SS,603338.SS,603369.SS,603392.SS,603486.SS,603501.SS,603517.SS,603658.SS,603659.SS,603799.SS,603806.SS,603833.SS,603882.SS,603899.SS,603939.SS,603986.SS,603993.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688111.SS,688126.SS,688169.SS,688363.SS,688396.SS,688561.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000066.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000538.SZ,000568.SZ,000596.SZ,000625.SZ,000651.SZ,000661.SZ,000703.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000800.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000977.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002049.SZ,002050.SZ,002064.SZ,002120.SZ,002129.SZ,002142.SZ,002157.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002410.SZ,002414.SZ,002415.SZ,002459.SZ,002460.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002568.SZ,002594.SZ,002600.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002709.SZ,002714.SZ,002736.SZ,002791.SZ,002812.SZ,002821.SZ,002841.SZ,002916.SZ,002938.SZ,003816.SZ,300003.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300142.SZ,300144.SZ,300274.SZ,300316.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300450.SZ,300498.SZ,300529.SZ,300558.SZ,300595.SZ,300601.SZ,300628.SZ,300676.SZ,300677.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300866.SZ,300888.SZ,300896.SZ,300999.SZ
2021-12-13,108.87,119.92,21.14,33.84,24.88,113.61,7.48,15.02,7.21,13.38,10.46,128.81,1015.17,229.25,292.07,7.14,71.98,339.93,333.12,190.63,93.66,997.72,6.61,631.63,237.99,81.28,340.46,256.92,198.02,548.59,3044.49,2925.56,43.79,220.45,214.86,33.71,161.15,1280.84,342.46,2568.15,455.6,93.58,12469.39,391.09,1944.47,153.9,153.8,1616.91,132.17,489.57,1689.14,1900.48,883.72,1074.15,325.37,502.93,511.22,843.77,1482.85,279.18,410.79,40.98,507.57,463.61,2864.41,198.07,48.05,7.33,10.98,7.77,30.18,17.16,18.97,32.86,12.21,46.02,1204.03,109.61,31.33,35.38,278.38,11.57,9.35,12.56,48.31,4.16,80.61,16.83,9.68,20.09,75.33,15.03,20.85,35.28,13.04,26.78,7.77,18.43,228.67,10.03,16.42,4.75,5.06,13.17,8.09,51.51,77.63,13.77,11.55,466.89,7.97,17.3,8.16,3.9,25.39,37.81,9.8,40.78,7.89,5.69,7.21,12.41,52.88,7.42,113.95,104.24,109.35,172.81,74.74,319.94,200.59,654.66,578.03,153.48,342.62,228.98,307.49,99.73,76.09,242.11,230.33,300.95,199.01,105.57,128.1,191.67,962.48,19.23,197.11,73.9,5.36,147.76,155.41,256.9,27.68,817.04,177.14,70.04,99.68,85.42,56.01,2911.51,2698.67,485.31,135.45,271.91,18.45,472.42,7.79,306.04,311.46,1536.74,5459.69,761.63,160.06,4656.63,2616.28,98.31,63.48,25.04,318.29,134.61,40.38,318.98,26.57,3645.54,249.67,500.02,165.34,403.57,245.07,16.13,767.89,1086.59,565.69,396.33,106.57,475.79,66.07,922.09,288.99,120.4,124.24,174.01,68.81,153.66,704.45,133.16,708.21,1066.89,1257.46,148.9,1497.59,705.73,436.63,204.58,1729.27,778.67,183.44,1029.64,121.89,1456.05,992.62,1536.98,255.2,297.33,388.75,299.55,31.5,245.57,73.88,84.23,68.15,849.25,887.58,12.99,282.05,888.11,904.22,129.39,189.17,42.5,3.16,92.75,2351.04,1604.02,1098.84,2074.22,522.03,1574.73,862.21,204.82,963.25,650.25,1682.15,190.32,84.03,131.47,1553.23,36.49,103.7,83.13,778.44,168.18,1040.48,93.48,277.69,658.96,175.16,372.14,1183.16,115.05,83.93,1101.48,64.61
2021-12-14,108.19,119.27,20.81,33.71,24.74,113.26,7.33,14.88,7.13,13.28,10.35,127.4,999.09,224.31,283.85,7.12,70.83,340.25,333.53,188.01,92.62,950.57,6.52,635.68,233.45,83.73,342.51,255.19,196.55,557.69,3044.49,2872.89,43.8,212.16,212.38,33.16,156.94,1315.08,337.43,2618.34,441.8,93.24,12648.35,388.55,1959.36,152.89,150.38,1618.64,130.48,484.87,1711.55,1875.07,864.52,1064.95,329.65,504.92,500.06,837.17,1488.28,278.63,413.9,41.09,485.43,458.69,2844.41,205.48,49.49,7.35,10.72,7.66,29.73,17.64,19.36,32.45,12.16,45.78,1188.36,108.11,30.99,34.82,276.3,11.52,9.25,12.55,46.37,4.12,79.38,16.81,9.54,19.96,74.06,14.74,20.8,35.62,12.93,25.79,7.69,18.28,223.67,9.79,16.46,4.73,5.02,13.05,7.99,50.08,80.56,13.54,11.43,464.49,7.75,16.94,8.1,3.88,24.13,37.65,9.75,39.49,7.88,5.68,7.25,12.4,52.87,7.39,113.99,103.9,109.44,170.69,75.39,325.87,200.79,651.79,582.63,157.38,341.49,214.63,306.98,99.6,76.65,239.4,221.72,296.76,195.13,104.98,128.4,193.86,952.33,18.54,194.13,73.6,5.34,148.53,154.97,259.3,27.66,798.75,174.5,70.03,100.5,82.88,55.01,2807.64,2659.03,483.76,134.99,269.62,18.15,465.72,7.66,298.91,306.24,1532.42,5579.95,790.75,156.11,4613.36,2628.34,96.77,61.26,24.72,323.95,134.8,39.96,308.12,26.34,3645.82,244.88,494.7,161.65,404.7,246.6,16.01,770.31,1098.55,588.44,394.71,103.97,465.93,64.73,919.26,284.77,117.7,121.85,172.24,67.85,153.66,716.98,133.44,711.57,1108.49,1250.11,148.9,1424.76,698.07,437.67,198.43,1726.93,760.87,185.01,1039.54,117.06,1419.42,981.45,1526.84,252.5,297.87,382.49,294.55,31.42,247.46,73.15,80.8,69.44,850.95,883.64,12.88,276.61,880.8,910.2,129.45,188.36,41.98,3.1,92.75,2290.78,1581.69,1101.8,2083.97,533.87,1548.68,866.56,204.24,968.24,637.81,1692.82,191.04,85.79,138.81,1608.44,36.89,104.35,84.13,769.25,170.52,1049.84,94.25,281.02,651.61,174.46,376.3,1186.24,111.19,82.99,1090.84,64.46
2021-12-15,108.02,117.29,21.46,35.32,24.74,113.26,7.33,14.93,7.2,13.26,10.23,127.72,995.65,223.73,288.43,7.12,70.83,337.98,332.06,187.21,94.86,917.41,6.52,622.26,230.57,83.09,336.36,251.61,193.91,541.68,2985.65,2834.76,43.43,212.34,212.09,33.06,156.94,1322.59,322.74,2574.22,446.59,92.89,12563.94,389.33,1934.75,151.77,150.56,1607.42,128.24,488.0,1687.74,1878.9,849.26,1075.38,327.04,497.47,486.62,859.16,1462.72,279.18,403.54,41.54,464.62,471.56,2809.26,204.02,49.75,7.29,10.72,7.66,29.36,17.47,18.21,32.45,12.11,45.58,1171.32,106.15,31.27,34.95,270.83,11.81,9.14,12.45,46.11,4.14,79.09,16.81,9.57,19.96,73.37,14.96,20.78,34.86,13.05,25.55,7.7,18.36,218.83,9.91,16.38,4.7,5.02,13.03,7.96,50.34,80.09,13.82,11.58,455.07,7.75,16.8,8.11,3.87,24.42,37.49,9.75,39.46,7.95,5.68,7.22,12.42,52.91,7.39,113.4,101.71,108.38,169.9,71.76,293.46,196.56,631.91,562.05,155.18,341.42,223.39,303.61,97.32,73.86,239.01,217.79,293.18,192.12,102.46,128.0,189.45,940.91,18.33,189.98,77.15,5.33,145.15,153.36,252.42,27.1,814.06,168.79,67.81,99.32,82.28,54.13,2803.12,2669.93,490.5,133.98,268.32,18.15,464.76,7.66,296.29,304.39,1513.28,5596.47,778.76,155.55,4585.74,2614.97,96.37,60.88,24.67,319.92,134.29,40.19,300.9,26.17,3559.77,243.33,484.61,161.52,396.48,247.29,16.11,759.19,1079.2,589.75,395.52,102.08,471.54,64.15,909.5,283.17,116.45,122.61,172.65,68.31,151.36,708.53,133.99,711.83,1088.89,1242.34,148.68,1460.87,681.87,437.49,193.48,1692.12,758.33,185.16,1003.9,119.48,1382.25,918.02,1494.8,252.77,287.61,371.57,294.5,31.1,242.91,72.97,79.2,67.58,844.49,869.42,12.9,267.65,881.48,864.86,126.62,189.05,42.21,3.15,91.99,2258.34,1535.27,1134.28,2103.47,527.31,1516.6,881.44,205.24,969.8,626.22,1557.44,187.2,85.9,137.03,1643.52,36.72,102.71,81.8,747.94,168.43,1033.52,91.25,272.29,649.6,161.87,364.0,1160.48,111.8,81.46,1063.48,62.93
2021-12-16,108.45,116.25,21.98,35.45,24.83,113.26,7.4,15.5,7.26,13.38,10.41,128.73,1006.36,224.51,291.6,7.15,71.16,332.78,336.46,188.24,94.94,936.57,6.57,622.26,232.54,82.58,336.02,252.94,194.13,542.27,2999.18,2855.08,43.64,215.25,212.82,33.58,157.57,1314.8,336.05,2544.98,445.94,93.24,12473.84,389.33,1945.38,151.68,151.97,1620.36,128.12,491.92,1703.14,1894.91,857.15,1076.3,324.61,504.49,488.93,856.96,1367.88,280.48,407.36,41.49,472.92,482.92,2806.84,206.85,50.08,7.31,10.73,7.67,29.61,17.79,18.86,32.65,12.18,45.82,1173.8,105.83,31.35,36.43,272.85,11.87,9.4,12.63,46.84,4.2,80.31,16.83,9.72,20.07,74.41,15.82,20.83,35.2,13.15,25.62,7.74,18.44,218.88,10.11,16.87,4.75,5.03,13.24,8.07,50.81,79.53,14.12,11.67,458.59,8.38,16.89,8.15,3.89,24.71,37.57,9.76,40.22,8.17,5.68,7.22,12.42,52.77,7.41,113.95,102.45,109.04,170.75,71.33,295.67,202.13,636.97,560.54,150.63,344.01,218.44,305.09,95.54,74.21,239.62,219.8,297.48,190.43,102.25,129.76,187.6,943.38,18.66,183.0,81.61,5.35,145.8,155.69,255.38,27.1,817.64,169.95,67.5,97.9,83.76,53.44,2828.71,2687.77,487.13,134.53,271.25,18.15,466.67,7.68,296.48,326.05,1516.59,5529.19,782.35,155.95,4598.63,2639.35,96.29,62.65,24.76,321.98,137.1,40.38,304.64,26.3,3555.61,242.71,485.61,150.85,400.8,246.29,16.13,757.74,1067.93,598.28,396.33,103.97,460.71,64.57,878.55,282.95,117.18,122.9,175.71,69.58,147.9,738.56,137.1,705.37,1091.29,1256.59,148.68,1475.25,678.75,433.37,196.75,1731.61,768.5,181.23,1008.04,125.25,1387.38,900.33,1533.71,251.82,292.69,365.47,287.35,31.22,241.86,72.24,78.47,67.85,850.54,846.97,13.0,262.82,880.8,882.44,127.25,188.36,42.49,3.18,92.11,2309.56,1561.14,1145.88,2109.43,531.67,1586.58,925.81,216.54,992.67,629.91,1587.54,187.72,91.63,136.65,1602.31,36.53,102.92,80.38,771.7,164.68,1030.16,91.11,272.92,655.66,158.56,365.25,1111.52,108.15,81.65,1081.7,63.49
2021-12-17,108.1,114.63,21.72,34.41,24.74,113.26,7.42,15.52,7.35,13.34,10.34,127.27,992.97,222.84,290.97,7.17,71.98,332.78,343.7,186.18,94.3,901.39,6.62,611.71,229.21,82.04,330.9,248.56,190.76,530.71,2972.7,2834.01,43.81,212.51,211.36,33.64,157.68,1270.54,333.78,2538.36,426.71,93.82,12089.52,394.43,1937.48,148.97,151.67,1598.79,125.68,490.35,1697.54,1861.15,850.57,1065.87,318.53,488.95,481.75,863.56,1330.37,280.85,399.33,41.78,459.44,479.14,2783.2,202.74,49.89,7.45,10.49,7.6,29.12,17.12,18.79,32.35,12.2,45.41,1124.59,104.13,30.77,35.61,267.32,11.82,9.31,12.72,46.62,4.19,80.25,16.78,9.77,20.02,73.25,15.18,20.78,34.38,13.04,25.22,7.72,18.51,213.5,10.13,16.86,4.76,5.02,13.09,8.07,49.42,78.86,13.94,11.57,443.05,8.58,16.98,8.14,3.89,24.9,37.41,9.75,39.84,8.26,5.69,7.21,12.33,51.71,7.41,110.31,99.93,107.25,170.7,70.6,295.29,193.79,631.07,543.52,148.45,323.93,212.95,292.31,93.04,73.66,231.19,212.48,282.24,188.0,103.63,126.2,185.89,922.64,18.81,179.51,81.6,5.36,138.1,152.83,247.8,25.84,817.98,166.59,64.66,93.0,80.78,53.49,2806.13,2662.0,482.5,132.15,270.6,17.9,465.24,7.66,290.1,317.45,1502.77,5340.44,762.41,154.42,4548.92,2518.41,96.2,62.27,24.58,313.14,132.31,40.33,303.31,26.03,3439.86,245.03,482.95,147.36,393.19,240.92,16.1,754.36,1065.12,588.54,397.14,101.97,453.08,64.32,850.29,278.39,116.14,121.85,167.7,69.94,146.89,731.44,133.64,684.33,1039.29,1228.73,147.57,1463.01,659.06,428.45,195.61,1619.29,759.21,177.44,1006.6,121.5,1368.48,883.05,1508.2,248.58,289.77,357.58,280.13,30.18,240.53,73.06,71.39,66.89,831.98,840.29,12.94,259.24,842.27,876.2,124.46,183.53,41.59,3.19,91.23,2227.78,1537.4,1126.28,2063.38,522.95,1585.28,937.32,208.68,952.95,612.75,1565.47,186.8,89.4,133.58,1534.45,36.99,101.08,79.77,772.31,158.06,1024.52,91.16,263.11,651.79,158.57,361.16,1115.12,106.77,81.84,1029.19,62.3
2021-12-20,108.27,114.3,21.91,34.21,24.71,113.26,7.42,15.22,6.97,13.31,10.22,125.61,978.04,222.53,295.24,7.19,70.59,337.98,352.16,184.13,92.78,909.68,6.54,597.68,223.46,77.87,330.78,240.07,188.27,528.43,2978.59,2777.57,44.93,207.66,210.49,33.02,159.05,1237.15,330.03,2547.08,417.88,92.89,12136.0,387.96,1925.94,147.81,152.69,1564.29,124.92,492.7,1683.54,1839.57,836.89,1041.95,317.3,471.13,458.78,843.77,1358.83,279.0,397.45,41.65,467.14,468.53,2782.6,195.89,49.61,7.19,10.16,7.43,29.04,16.49,18.6,32.0,12.2,45.17,1105.21,106.33,30.45,35.34,263.8,11.54,9.29,12.68,45.93,4.17,80.38,16.78,9.92,19.79,71.41,14.98,20.76,33.24,12.86,23.77,7.71,18.26,214.87,10.46,16.74,4.76,5.01,13.14,7.98,45.43,75.16,13.62,11.64,433.49,8.23,16.67,8.03,3.89,25.26,37.33,9.75,38.89,8.01,5.68,7.11,12.16,50.62,7.39,107.68,98.53,106.73,168.47,70.43,270.79,189.66,636.01,533.44,150.1,329.36,208.3,288.03,93.51,73.44,224.47,206.51,262.58,183.93,104.51,125.12,183.85,902.55,18.39,177.64,82.3,5.37,133.05,153.25,243.56,25.1,776.61,163.38,63.12,89.81,73.16,52.87,2798.61,2664.98,471.55,132.06,270.6,17.65,461.89,7.53,293.55,318.83,1560.92,5323.12,754.07,144.61,4525.9,2465.98,96.2,60.82,24.26,300.87,129.78,40.0,304.11,25.87,3451.52,245.03,488.27,141.57,384.04,236.32,16.27,757.5,1060.9,575.42,397.95,100.55,459.41,64.24,833.4,271.43,111.35,123.37,164.9,70.27,144.73,723.73,121.95,679.42,1006.49,1107.55,151.98,1459.34,658.01,431.34,197.86,1607.59,752.58,173.09,992.56,109.42,1253.01,819.46,1462.1,239.67,279.51,352.65,271.65,30.02,235.07,70.23,66.35,60.81,805.8,821.95,12.81,257.77,827.62,845.2,124.65,178.49,40.82,3.14,91.23,2104.52,1515.07,1148.28,2043.88,532.87,1548.25,901.8,198.67,895.28,595.77,1455.03,185.12,84.81,130.88,1474.45,36.94,100.19,78.66,737.41,157.64,1017.8,91.07,280.57,610.81,145.9,364.0,1094.71,108.09,80.84,997.39,61.59
2021-12-21,108.53,115.67,21.78,34.49,24.83,113.61,7.58,15.51,7.04,13.36,10.29,126.54,988.76,222.3,306.94,7.19,71.57,347.4,352.57,185.73,97.66,883.34,6.61,611.64,221.64,78.66,329.19,241.13,189.22,530.51,2988.0,2798.89,44.75,208.28,211.8,33.2,166.1,1266.37,331.02,2591.48,423.49,93.24,12019.17,388.55,1982.75,149.5,155.45,1562.56,128.71,512.3,1701.74,1848.62,853.73,1055.75,315.97,481.85,475.39,852.56,1328.39,280.48,400.17,42.26,467.14,467.02,2819.56,197.79,50.01,7.27,10.29,7.61,29.24,16.48,18.58,32.23,12.26,45.49,1111.94,106.41,30.64,35.78,265.82,11.46,9.45,12.73,47.87,4.3,80.41,16.86,9.98,20.23,71.76,15.06,20.83,33.52,13.06,23.98,7.78,18.44,211.47,10.66,16.86,4.79,5.04,13.29,8.03,44.87,75.67,13.72,11.8,438.49,8.38,16.71,8.14,3.96,25.2,37.89,9.79,38.88,8.42,5.69,7.17,12.32,51.24,7.47,108.66,98.99,107.37,170.8,71.09,279.3,191.98,623.66,535.5,151.55,327.71,211.11,291.04,94.59,73.73,222.51,204.96,259.2,193.03,103.74,126.74,183.19,917.64,18.54,177.82,84.99,5.41,131.92,157.06,247.5,25.58,814.62,161.97,64.27,89.21,76.98,53.08,2809.14,2739.3,476.74,132.15,281.7,17.73,463.8,7.62,301.16,318.37,1572.01,5330.17,753.98,144.85,4582.06,2505.3,96.12,61.2,24.4,304.91,129.92,40.56,315.95,25.99,3391.14,245.19,489.82,145.45,400.49,237.39,16.71,770.07,1066.88,580.12,405.24,101.49,466.06,64.57,833.28,274.17,112.39,121.45,166.59,69.14,145.74,724.69,121.4,674.39,1012.49,1110.58,151.32,1501.26,657.34,430.54,201.49,1623.88,759.55,175.02,996.52,113.72,1256.43,812.35,1499.37,240.48,287.18,358.14,277.36,30.54,235.63,73.42,66.35,60.96,811.85,823.15,13.01,274.6,803.11,851.4,125.65,177.98,41.74,3.21,92.11,2109.81,1547.68,1216.52,2050.38,534.43,1590.45,870.49,203.53,880.5,591.05,1489.56,186.48,85.76,133.14,1446.27,37.43,100.81,79.11,774.03,158.3,1008.8,89.01,272.06,604.67,148.03,377.0,1113.5,113.58,81.16,1008.37,62.02
2021-12-22,108.19,115.81,21.27,34.57,24.77,113.43,7.52,15.34,7.0,13.34,10.31,125.61,980.34,219.89,307.58,7.14,71.08,349.35,375.44,184.47,95.1,874.86,6.65,625.78,222.85,77.3,332.83,252.41,190.98,521.22,2965.64,2792.62,45.93,207.92,211.65,33.14,163.15,1252.45,333.98,2663.08,421.56,93.12,12074.32,386.0,1965.13,148.73,155.63,1555.66,128.45,503.67,1686.34,1877.51,858.99,1058.2,321.57,480.22,467.54,852.56,1307.57,278.81,406.39,41.89,467.63,459.44,2818.96,196.05,50.06,7.13,10.1,7.56,28.83,16.25,18.73,31.79,12.23,45.49,1099.99,106.97,30.35,35.69,262.31,11.67,9.35,12.49,47.04,4.2,79.73,16.81,9.92,20.04,71.64,14.95,20.78,36.02,13.0,24.05,7.74,18.26,217.49,10.56,17.05,4.79,5.02,13.36,8.02,44.54,76.65,13.54,11.6,432.51,8.61,16.68,8.1,3.91,24.44,37.89,9.8,38.84,8.45,5.69,7.14,12.23,50.91,7.43,108.39,100.84,108.38,169.39,70.99,273.98,189.46,617.87,535.64,150.9,325.02,209.48,306.32,95.11,73.91,224.61,203.51,256.14,191.59,103.76,127.9,184.76,944.26,18.36,179.63,83.68,5.39,130.3,162.89,247.12,26.28,792.23,163.35,64.34,88.03,75.43,53.02,2779.04,2694.7,479.27,132.88,288.23,17.75,457.58,7.58,300.71,317.29,1603.67,5416.38,766.95,145.49,4588.5,2490.18,96.2,60.52,24.3,309.37,128.95,40.28,329.94,26.2,3397.67,252.3,491.15,146.71,406.04,240.23,16.59,782.63,1070.4,603.2,412.53,101.73,465.48,65.4,824.49,276.9,111.77,127.91,167.29,67.94,147.61,714.91,120.64,673.87,998.89,1171.06,150.44,1526.35,656.33,439.33,206.89,1606.66,754.24,173.16,984.28,113.89,1264.08,805.4,1574.25,241.7,297.11,356.01,280.37,31.5,237.8,76.89,66.13,63.24,817.77,852.46,12.89,285.98,840.0,860.2,125.81,191.39,43.32,3.19,95.19,2128.59,1545.9,1190.36,2031.96,524.63,1543.08,865.16,207.68,893.98,602.72,1480.09,186.44,91.08,138.98,1469.08,38.64,101.76,79.58,772.68,157.46,994.64,89.83,269.86,610.84,146.62,375.5,1089.1,113.8,81.82,1002.5,61.91
2021-12-23,108.27,115.25,21.52,36.91,24.8,113.61,7.47,15.39,7.28,13.43,10.34,125.82,992.2,220.7,309.47,7.12,70.92,345.77,379.91,185.44,94.94,878.55,6.62,620.96,222.7,77.63,327.82,257.45,194.28,521.42,2950.93,2821.22,46.15,208.1,212.96,33.47,160.31,1320.64,333.39,2645.1,417.05,93.24,12479.52,386.39,1977.89,146.36,157.13,1575.07,127.73,499.76,1686.34,1944.33,852.15,1094.7,320.36,478.23,463.1,883.36,1338.05,279.37,403.21,41.04,464.74,476.87,2815.32,197.51,50.4,7.52,10.08,7.54,28.57,16.05,19.03,31.89,12.23,45.37,1101.22,107.69,30.41,36.25,264.83,11.39,9.44,12.61,47.34,4.15,79.54,16.81,9.83,20.13,71.07,15.17,20.8,36.44,12.93,24.29,7.72,18.16,227.85,10.59,17.31,4.82,5.03,13.42,8.16,46.89,76.66,13.51,11.85,429.19,8.59,16.77,8.07,3.91,24.97,37.65,9.81,38.64,8.73,5.69,7.11,12.2,50.48,7.51,108.58,99.13,107.35,166.44,70.1,272.15,187.43,622.81,516.77,150.88,318.89,209.28,306.55,96.19,73.15,219.29,205.4,258.65,194.54,101.5,125.1,181.92,946.62,18.48,177.83,81.7,5.38,128.45,161.07,260.21,26.2,779.07,159.41,64.65,85.7,79.13,52.79,2768.5,2673.89,483.34,134.26,284.64,17.7,457.1,7.55,301.99,321.75,1573.3,5632.33,763.19,145.49,4568.25,2478.65,96.12,60.49,24.35,310.23,131.07,40.33,335.72,26.05,3465.53,255.7,496.47,146.18,400.18,243.45,16.4,811.88,1060.54,616.76,402.81,102.08,453.54,64.15,823.76,277.13,110.52,127.39,167.54,68.36,152.94,728.7,123.48,667.8,1002.09,1184.02,150.0,1524.21,656.6,451.45,206.89,1597.3,765.29,170.59,980.32,124.76,1259.49,791.94,1613.49,244.53,292.58,369.61,281.14,31.02,243.61,78.43,64.52,63.36,803.01,887.93,12.92,285.95,818.47,875.8,124.13,199.25,45.1,3.25,93.11,2104.0,1532.79,1204.44,2038.46,507.35,1523.06,845.64,203.96,917.18,610.61,1458.75,190.0,90.66,138.6,1480.96,39.78,100.24,79.04,753.94,153.01,998.96,89.86,267.65,622.67,144.56,378.5,1097.88,116.28,84.64,993.5,62.26
2021-12-24,107.93,116.88,20.42,37.17,24.77,113.26,7.39,15.24,7.19,13.36,10.37,124.84,986.08,219.31,309.63,7.1,70.1,349.83,382.52,184.13,93.9,826.79,6.61,623.26,216.79,74.67,331.24,257.98,193.25,530.51,2992.71,2786.35,47.44,204.57,211.22,32.93,163.36,1303.94,334.67,2666.89,391.39,93.12,12896.48,380.51,1968.47,144.76,157.22,1603.54,132.04,496.62,1701.74,1997.93,838.47,1085.19,322.71,474.04,464.78,874.56,1343.95,277.51,414.55,41.28,469.31,480.27,2868.65,193.37,50.69,7.81,10.0,7.49,28.36,16.0,18.67,31.57,12.18,45.0,1069.34,109.49,29.89,36.04,256.72,11.68,9.58,12.56,46.23,4.08,78.92,16.78,9.81,20.11,70.03,14.67,20.76,36.56,12.66,23.82,7.6,18.08,224.47,10.35,17.35,4.78,5.02,13.47,8.07,47.38,74.44,13.27,11.89,444.29,8.23,16.26,8.01,3.9,24.43,38.69,9.83,37.24,8.93,5.68,7.05,12.02,49.74,7.5,107.48,99.3,105.82,167.32,71.41,265.26,180.49,622.36,500.99,150.9,321.48,199.31,308.61,105.52,72.96,211.87,199.25,249.04,197.96,100.85,130.0,181.66,959.68,18.12,178.2,82.44,5.37,125.8,162.16,260.5,26.52,787.18,159.07,63.27,85.74,75.2,52.56,2766.99,2672.9,473.93,132.52,287.58,17.5,452.8,7.49,303.08,317.45,1630.45,5596.07,758.57,140.1,4558.12,2455.31,96.12,59.86,24.12,308.08,128.86,40.1,335.28,25.87,3533.96,255.54,501.69,146.84,414.26,249.36,16.58,809.22,1067.23,610.31,409.29,103.03,456.21,63.99,838.58,274.4,107.61,128.67,165.97,68.6,152.37,742.41,120.43,670.77,986.09,1185.74,151.98,1558.79,658.15,473.48,213.19,1546.75,761.42,167.95,977.8,118.83,1198.47,750.79,1631.15,242.91,295.6,367.21,271.15,31.86,240.32,78.53,64.6,64.76,771.39,924.6,12.97,285.41,805.83,858.9,123.29,202.43,45.71,3.33,97.47,1981.59,1549.45,1157.72,2029.79,531.11,1534.26,846.34,207.53,866.83,601.51,1435.6,187.52,91.95,139.35,1384.92,39.95,101.55,79.11,742.68,152.05,1010.96,90.01,268.69,577.4,141.98,377.1,1113.34,112.68,83.2,991.48,63.67
