Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600026.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600039.SS,600048.SS,600050.SS,600061.SS,600066.SS,600085.SS,600089.SS,600104.SS,600111.SS,600115.SS,600150.SS,600160.SS,600161.SS,600176.SS,600183.SS,600188.SS,600196.SS,600219.SS,600233.SS,600276.SS,600309.SS,600332.SS,600346.SS,600362.SS,600372.SS,600377.SS,600406.SS,600415.SS,600426.SS,600436.SS,600438.SS,600460.SS,600482.SS,600489.SS,600515.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600660.SS,600674.SS,600690.SS,600741.SS,600745.SS,600760.SS,600795.SS,600803.SS,600809.SS,600837.SS,600845.SS,600875.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600938.SS,600941.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601059.SS,601066.SS,601088.SS,601100.SS,601111.SS,601117.SS,601127.SS,601136.SS,601138.SS,601166.SS,601169.SS,601186.SS,601211.SS,601225.SS,601229.SS,601236.SS,601238.SS,601728.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601868.SS,601872.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601939.SS,601985.SS,601988.SS,601989.SS,601995.SS,601998.SS,603019.SS,603195.SS,603259.SS,603260.SS,603288.SS,603296.SS,603369.SS,603392.SS,603501.SS,603659.SS,603799.SS,603806.SS,603833.SS,603986.SS,603993.SS,605117.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688041.SS,688082.SS,688111.SS,688126.SS,688169.SS,688187.SS,688223.SS,688256.SS,688271.SS,688303.SS,688396.SS,688472.SS,688506.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002812.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300450.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300832.SZ,300896.SZ,300979.SZ,300999.SZ,301269.SZ
2024-06-26,111.36,88.45,10.99,35.04,30.04,118.16,8.04,15.45,11.14,11.61,23.66,11.49,17.94,9.74,102.44,751.7,170.61,90.86,225.16,8.47,52.53,883.19,353.22,835.52,151.9,342.58,5.57,120.03,235.24,415.78,181.65,185.26,93.66,270.19,27.79,71.34,2410.14,2532.13,46.17,155.86,35.67,35.88,25.92,1082.18,300.72,299.17,1229.29,237.66,257.29,52.6,170.95,10.41,9602.03,554.95,762.2,151.73,117.35,518.73,98.49,2068.24,330.39,874.88,787.69,63.75,397.84,1516.87,144.63,980.63,225.17,434.96,51.75,746.83,2069.96,117.08,64.55,4.46,6.03,11.18,29.08,34.81,113.04,9.72,18.34,27.58,13.87,55.2,292.26,115.95,14.7,21.64,62.42,161.02,8.31,9.55,86.75,22.39,28.8,80.49,21.45,10.99,17.95,32.45,23.45,6.81,14.65,6.45,9.16,19.0,127.7,11.2,20.27,5.39,5.22,17.73,13.79,21.81,2.15,12.2,35.79,11.72,12.52,145.21,14.57,28.59,8.35,3.71,27.21,12.13,11.55,7.82,7.95,31.6,10.64,168.24,184.79,101.98,72.93,294.16,77.59,131.98,192.02,136.45,63.79,59.16,99.74,88.12,526.07,26.86,267.12,225.39,57.8,6.57,144.09,120.54,72.8,81.52,252.23,14.18,787.85,47.84,7.7,202.97,114.28,25.61,39.39,10.27,189.21,19.47,46.47,1864.08,1602.05,418.75,14.51,514.73,6.79,16.29,300.03,294.66,191.25,296.92,1336.21,3492.81,687.73,42.9,166.15,124.49,5405.64,870.76,52.02,21.07,210.66,80.75,316.18,121.79,22.86,71.46,2092.83,166.05,463.52,154.15,342.71,119.11,261.78,92.43,106.22,17.57,13.22,13.42,697.43,673.4,91.94,1187.96,309.55,258.97,82.72,47.42,42.78,531.21,122.08,591.37,714.05,424.86,175.29,461.86,386.85,302.38,116.94,1500.89,671.62,208.76,32.81,408.9,102.37,282.17,1268.19,146.78,186.4,255.12,190.76,214.0,268.11,785.81,11.6,124.67,187.98,93.96,43.67,4.84,720.94,678.49,981.32,932.43,186.07,1175.32,592.51,889.63,273.66,622.81,576.38,123.52,37.04,136.89,103.52,46.83,365.98,41.33,898.23,684.68,632.87,346.72,44.89,313.79,429.31,136.45,467.79,69.55,28.51,79.44
2024-06-27,111.45,87.71,10.86,35.01,30.21,118.51,8.02,15.41,11.1,11.63,23.32,11.42,17.95,9.74,102.44,745.96,171.39,90.96,220.89,8.59,52.45,878.36,345.9,820.83,151.05,337.79,5.58,121.09,227.5,411.85,180.85,184.23,93.99,265.45,27.08,70.19,2371.31,2474.69,45.73,151.72,34.82,35.24,25.99,1076.16,295.86,294.83,1211.09,233.62,256.44,52.6,168.75,10.28,9609.18,545.54,754.31,152.69,116.93,518.3,97.13,2065.11,333.67,849.62,785.54,62.66,391.58,1519.07,142.59,971.83,224.99,431.93,51.24,752.13,2056.63,115.49,64.85,4.42,6.0,11.24,29.45,34.91,115.17,9.65,18.22,27.55,13.91,56.38,284.57,115.17,14.44,21.52,62.17,157.23,8.32,9.49,85.15,21.4,28.44,80.87,21.72,10.98,17.86,32.28,23.69,6.77,14.38,6.58,9.14,18.92,122.27,11.15,19.8,5.49,5.26,18.01,13.78,21.2,2.14,11.99,35.28,11.38,12.38,142.29,14.38,28.05,8.22,3.76,26.6,12.22,11.41,7.89,7.95,31.11,10.74,165.3,182.17,99.91,70.58,293.79,77.9,129.25,190.88,135.0,62.2,57.34,97.22,85.45,531.56,26.53,266.8,223.73,57.55,6.53,141.93,118.52,71.2,82.71,247.96,13.7,780.41,47.25,7.47,198.61,111.33,24.99,37.84,10.07,185.17,18.83,45.71,1871.61,1583.22,411.17,14.4,502.29,6.78,16.0,299.47,295.13,187.59,281.81,1323.31,3469.85,662.39,42.44,162.9,121.69,5366.05,848.13,51.56,21.3,206.37,80.52,311.19,122.01,22.3,69.89,2069.93,164.5,462.41,150.13,333.05,116.54,255.88,91.58,106.33,17.23,13.38,13.16,686.13,660.73,91.94,1167.84,302.07,247.12,80.57,46.54,42.59,524.2,124.62,570.46,701.65,428.32,177.27,444.73,386.45,305.39,115.35,1501.41,665.68,206.72,31.89,396.8,100.37,273.87,1289.45,144.21,183.49,251.9,187.47,207.75,259.27,785.81,11.59,120.45,182.53,90.77,43.03,4.79,720.43,664.73,955.64,905.13,181.21,1162.62,585.28,865.26,264.65,612.74,545.07,122.8,36.39,130.33,105.63,45.21,353.52,41.57,868.84,679.81,635.54,345.8,43.4,313.29,418.06,136.91,455.99,67.9,28.14,78.1
2024-06-28,111.53,88.29,10.93,36.1,30.36,119.05,8.19,15.52,11.43,11.82,23.83,11.83,18.22,9.83,101.65,755.15,171.12,90.76,217.57,8.77,51.87,889.8,347.12,838.9,151.45,342.02,5.62,130.03,234.14,413.65,179.79,189.66,94.74,265.35,27.72,70.98,2325.41,2418.51,45.86,151.89,35.34,36.5,25.96,1106.22,291.35,296.4,1189.41,230.49,254.75,54.57,174.89,10.28,9479.18,555.34,744.04,154.05,117.08,505.79,97.35,2080.77,338.52,849.09,786.77,64.87,407.68,1554.26,144.84,949.72,222.02,423.44,53.33,766.9,2060.87,118.98,65.03,4.5,5.9,11.34,29.63,35.83,117.88,9.52,18.73,27.04,13.97,57.23,279.95,114.81,14.25,20.88,63.04,156.17,8.37,9.73,91.78,20.65,29.03,81.42,21.85,11.09,17.79,32.74,24.02,6.68,14.39,6.75,9.47,18.34,124.09,11.35,20.28,5.63,5.26,18.1,14.41,20.86,2.17,12.39,35.58,11.41,12.14,141.37,14.68,29.06,8.03,3.8,27.21,12.22,11.66,7.9,8.32,30.27,10.76,166.95,181.59,99.58,70.73,290.75,78.47,126.13,190.66,135.39,61.19,56.82,95.3,84.43,539.36,27.46,272.73,223.25,58.66,6.74,141.76,118.22,70.47,84.88,230.71,13.81,779.23,50.83,7.44,198.67,109.9,25.01,38.03,10.18,181.4,18.54,46.1,1874.62,1576.28,426.47,14.59,508.99,6.66,16.04,300.97,301.0,187.72,285.77,1322.71,3375.37,641.7,42.7,164.68,124.8,5342.12,836.59,50.93,21.53,214.52,79.92,307.27,122.9,22.51,71.79,2047.59,164.81,460.86,153.36,325.44,120.37,259.25,92.23,106.52,17.51,13.55,13.15,687.29,651.93,92.53,1169.18,307.34,241.65,80.48,46.44,42.32,539.58,124.21,568.0,708.85,447.54,180.8,439.52,381.28,307.36,116.76,1502.48,669.28,204.26,31.25,389.37,101.57,268.28,1304.49,142.59,183.27,252.65,187.4,211.59,257.09,792.66,11.43,118.75,186.72,89.93,42.96,4.96,700.28,655.15,923.72,844.28,180.49,1162.62,573.06,876.25,264.65,610.58,571.66,124.64,36.63,129.15,107.3,44.97,351.03,41.26,873.04,691.23,621.22,336.86,43.71,309.7,411.11,135.01,452.82,65.35,27.73,77.35
2024-07-01,111.96,89.05,11.25,36.52,30.51,119.4,8.25,15.65,11.85,12.09,24.34,12.04,18.34,9.8,101.51,752.47,171.78,92.41,226.27,8.74,51.96,900.98,355.58,843.99,151.45,357.31,5.66,131.42,242.16,422.51,182.98,182.91,96.9,265.25,28.18,70.47,2314.23,2454.63,46.43,154.54,35.95,36.73,26.53,1101.81,296.21,304.79,1184.23,228.0,247.67,55.44,175.93,10.54,9327.17,556.91,736.14,152.4,116.33,498.03,94.87,2075.2,345.56,849.36,777.57,64.42,407.68,1563.06,147.73,933.25,221.46,423.44,52.21,782.43,2068.75,118.1,66.01,4.62,5.9,11.43,30.51,36.87,117.84,9.52,18.97,26.79,14.01,56.75,280.53,114.85,14.3,20.79,63.95,158.38,8.33,9.73,92.99,20.37,29.63,81.85,21.92,11.19,18.02,33.84,24.28,6.66,14.48,6.7,9.58,18.28,127.25,11.47,20.65,5.68,5.28,18.57,14.52,20.7,2.2,12.76,35.89,11.51,12.24,141.39,15.12,29.76,8.11,3.85,27.64,12.4,11.93,7.96,8.27,29.95,10.87,166.68,180.26,98.34,70.3,290.23,77.77,126.55,189.69,134.92,61.43,57.34,93.38,86.37,532.72,27.94,276.43,222.3,57.98,6.78,142.77,119.91,70.62,85.58,208.21,13.89,768.92,52.93,7.61,204.84,107.68,24.9,38.24,10.14,185.56,18.74,45.81,1904.72,1611.96,428.86,14.65,514.73,6.67,15.99,299.43,292.86,202.1,286.48,1348.9,3365.5,632.46,42.96,166.25,127.3,5312.66,849.87,51.78,21.62,215.8,80.06,316.27,121.9,22.65,73.3,2051.19,168.99,464.19,155.27,328.42,124.72,266.23,94.31,110.96,18.12,13.8,13.83,700.03,655.1,92.89,1128.92,307.23,236.63,77.86,47.21,43.85,544.3,125.48,574.98,706.45,452.08,183.88,467.06,380.67,304.9,115.59,1525.74,667.48,204.98,31.38,391.63,104.1,268.96,1291.41,144.21,183.49,249.2,189.5,220.91,253.42,816.48,11.41,119.19,187.39,88.54,42.4,5.07,677.06,659.34,910.28,837.25,181.27,1132.47,583.19,920.57,263.19,608.66,618.28,123.72,36.46,127.35,106.82,45.21,355.07,42.23,912.39,666.53,600.54,329.73,43.69,303.82,401.89,132.95,456.75,66.56,28.03,76.29
2024-07-02,114.11,89.33,11.12,36.6,30.77,120.46,8.39,15.93,11.93,12.25,24.08,11.96,18.44,9.86,101.47,722.62,174.57,91.73,221.84,8.84,52.04,871.25,352.41,833.82,150.82,348.47,5.62,131.21,238.66,422.67,177.01,183.87,97.14,263.67,28.24,68.33,2267.15,2404.46,46.17,151.19,35.51,36.3,26.69,1084.58,290.31,293.84,1187.48,222.85,242.44,55.15,175.93,10.7,9610.36,557.11,731.01,149.21,117.65,517.01,95.21,2050.84,352.59,819.63,772.36,64.11,407.78,1567.46,147.58,940.06,220.16,416.65,50.99,793.41,2056.63,116.64,66.01,4.63,5.86,11.5,30.71,37.97,119.3,9.52,18.89,26.79,14.05,56.75,276.1,113.17,14.17,20.65,64.47,152.72,8.29,9.4,90.64,19.98,28.99,82.4,22.14,11.17,17.91,33.77,24.59,6.64,14.45,6.75,9.63,18.19,129.03,11.41,20.09,5.79,5.35,18.76,14.75,20.22,2.19,12.55,35.11,11.36,12.2,140.01,15.07,29.46,8.11,3.91,27.94,12.54,12.0,8.05,8.27,29.94,11.1,163.38,175.56,97.47,69.08,288.38,77.03,130.83,190.15,131.9,60.09,56.39,90.33,85.11,509.67,27.58,268.71,221.78,57.05,6.76,138.81,116.56,71.19,84.99,203.23,13.9,750.85,52.09,7.51,197.0,106.3,24.75,38.11,10.14,179.6,18.26,45.46,1912.25,1596.1,423.1,14.43,506.6,6.71,16.02,295.34,277.35,194.31,273.17,1339.43,3385.44,637.84,43.09,166.77,126.99,5253.74,843.49,51.48,21.58,213.92,80.15,304.33,120.51,22.4,71.93,2096.44,168.06,462.3,151.58,324.21,124.13,264.01,93.21,109.2,18.61,13.86,13.62,703.8,641.73,94.18,1114.67,302.58,245.18,76.95,46.8,44.1,542.95,126.84,566.46,700.45,447.98,182.12,462.78,378.66,303.05,114.39,1493.68,655.06,203.36,30.26,387.6,102.55,264.39,1297.29,142.05,183.92,246.37,186.14,214.44,251.92,805.34,11.25,117.7,183.66,88.98,41.65,5.12,666.31,652.76,897.32,821.65,178.03,1145.82,557.6,925.05,254.36,591.39,609.08,120.04,35.78,128.84,104.28,44.47,348.17,41.64,933.96,663.85,577.25,329.75,43.56,303.99,388.98,127.03,448.92,64.94,28.18,75.92
2024-07-03,114.11,91.4,11.12,36.49,30.77,120.28,8.43,15.92,12.08,12.29,23.62,11.96,18.4,9.92,102.35,720.7,172.16,90.66,223.26,8.89,52.36,861.34,348.99,829.87,150.93,345.52,5.59,129.21,238.56,405.78,175.55,183.57,96.87,264.36,28.56,68.25,2337.77,2407.47,45.88,150.75,35.54,35.85,26.83,1081.37,297.25,288.91,1177.83,219.54,259.98,53.82,174.43,10.9,9662.7,551.42,723.9,157.29,118.46,491.13,94.18,2020.56,353.53,806.47,765.0,64.23,403.8,1571.86,146.95,917.52,220.35,409.98,49.95,796.82,2059.05,116.21,65.69,4.63,5.88,11.49,30.49,37.65,120.59,9.57,18.74,27.08,14.05,56.38,276.68,112.25,14.17,20.66,63.92,150.61,8.32,9.38,89.11,19.91,29.01,81.68,22.09,11.17,17.92,33.17,24.35,6.68,14.42,6.79,9.7,18.08,124.9,11.42,19.71,5.78,5.36,18.52,14.66,19.85,2.17,12.31,34.75,11.35,12.19,152.35,14.91,29.54,8.09,3.89,27.18,12.45,11.91,8.0,8.22,30.0,10.93,161.11,173.97,98.43,68.39,288.38,77.39,130.5,190.29,132.81,60.62,57.15,88.17,85.28,517.79,27.85,270.12,208.72,57.56,6.74,144.06,115.36,71.35,88.14,201.36,13.97,741.17,52.76,7.52,195.5,105.11,24.52,38.29,10.12,174.8,18.27,46.26,1898.7,1599.08,422.96,14.56,493.68,6.68,15.99,295.46,269.98,190.58,269.57,1323.11,3357.65,625.49,42.77,169.49,126.67,5241.77,844.72,50.79,21.72,209.88,80.15,296.94,119.62,22.3,72.02,2088.67,168.37,461.3,149.87,321.33,122.41,264.62,91.39,105.51,18.57,13.73,13.79,695.69,631.87,95.24,1091.18,297.99,242.1,78.14,46.85,43.06,523.39,126.07,556.51,692.45,449.06,178.15,461.25,377.14,306.38,112.95,1500.0,655.96,200.66,29.8,399.7,102.47,267.52,1290.75,141.65,183.81,245.5,186.0,212.91,255.87,801.57,11.27,118.61,181.96,88.44,41.35,5.12,670.92,653.96,881.88,820.87,177.61,1151.42,555.15,911.73,257.79,591.87,577.89,119.44,35.49,125.97,105.14,43.71,349.13,41.49,909.59,647.72,570.21,335.9,43.89,299.39,390.95,124.61,437.62,64.0,28.51,75.71
2024-07-04,113.85,90.03,10.99,36.39,30.83,120.11,8.41,15.93,12.09,12.41,23.85,11.81,18.54,9.66,100.77,721.47,173.14,89.7,218.99,8.81,51.47,858.29,345.9,829.3,150.53,337.97,5.39,129.21,238.47,393.15,173.56,184.16,96.96,261.1,28.44,67.46,2324.82,2422.27,45.38,150.22,35.15,35.29,26.79,1095.8,289.62,288.61,1155.93,214.57,252.2,55.1,177.56,10.51,9582.45,564.75,702.17,154.72,118.13,474.74,92.54,2052.93,353.38,806.21,763.46,63.02,407.48,1558.66,147.09,908.63,218.31,404.89,49.97,796.06,2046.93,115.83,65.85,4.63,5.73,11.51,30.45,37.91,119.53,9.37,18.72,26.81,14.06,55.85,269.17,110.55,14.02,20.22,64.07,151.57,8.14,9.28,87.33,20.1,28.9,81.42,22.05,11.09,17.75,33.25,24.28,6.43,14.25,6.77,9.65,17.98,128.27,11.32,19.45,5.75,5.37,18.41,14.73,19.38,2.17,12.59,34.8,11.15,11.9,145.89,14.97,29.96,7.87,3.87,27.26,12.53,11.93,8.03,8.2,28.84,10.94,157.93,174.87,95.84,67.13,288.9,76.76,130.13,188.44,133.37,60.01,56.37,86.91,81.95,517.29,28.42,258.9,211.95,57.56,6.67,141.1,114.81,69.07,87.46,194.63,13.79,752.2,52.65,7.47,193.46,103.78,23.77,37.39,9.96,175.42,17.86,46.16,1891.17,1577.28,419.73,14.32,492.72,6.62,15.78,301.34,270.28,194.64,273.17,1310.82,3295.2,621.91,42.57,166.25,125.11,5231.65,818.94,50.6,21.53,208.25,79.09,293.56,117.89,22.11,71.12,2082.98,164.81,456.42,147.43,310.74,123.86,258.64,91.32,104.96,18.39,13.7,13.51,691.05,624.48,94.89,1106.61,290.44,254.18,76.48,45.15,42.94,525.55,125.34,544.25,684.45,445.82,177.27,451.46,374.83,304.59,112.95,1491.62,648.4,198.68,29.16,393.9,103.72,259.56,1289.77,140.03,180.35,247.03,185.51,216.09,246.35,796.6,11.12,115.89,185.51,87.5,41.5,5.12,664.09,637.2,840.36,810.73,172.57,1157.66,546.74,908.63,258.39,595.59,564.85,120.48,35.02,123.23,108.17,42.8,339.35,41.21,928.85,658.81,559.83,336.08,42.59,302.79,383.9,122.85,422.38,62.79,27.96,73.09
2024-07-05,112.48,89.84,11.06,36.13,30.36,119.75,8.34,15.94,12.1,12.36,23.81,11.74,18.4,9.71,99.7,729.12,169.91,89.79,218.2,8.81,51.63,858.29,349.72,824.78,150.08,342.94,5.37,128.37,242.53,407.42,175.15,182.11,96.48,267.13,28.89,66.98,2417.79,2424.53,46.15,152.95,36.11,35.35,26.69,1093.0,289.62,287.43,1163.65,217.33,252.48,55.58,192.97,10.54,9398.19,591.21,709.68,152.79,118.82,477.33,91.72,2075.2,348.68,803.32,764.38,62.33,408.17,1558.66,147.3,893.63,219.42,411.68,49.77,782.05,2037.24,115.43,65.73,4.63,5.73,11.42,29.79,37.11,118.38,9.4,18.76,26.66,14.03,55.44,270.14,109.05,14.11,20.23,63.77,146.79,8.13,9.31,87.56,20.36,28.71,80.03,21.72,10.99,17.69,33.02,24.0,6.53,14.04,6.78,9.62,17.95,129.85,11.16,19.35,5.73,5.31,18.03,14.63,19.28,2.16,12.85,34.78,11.34,11.88,147.85,14.83,30.66,7.95,3.82,27.0,12.39,11.89,7.91,8.16,28.63,10.69,159.82,174.14,96.83,67.71,285.12,75.95,128.68,190.86,133.11,58.91,56.06,88.83,80.65,518.61,29.23,275.41,211.97,58.81,6.61,139.0,115.54,71.65,86.3,200.87,14.06,754.26,52.83,7.49,192.8,108.22,23.82,37.37,9.92,184.82,18.19,46.64,1847.52,1571.33,419.73,14.32,495.11,6.59,15.83,299.09,268.13,197.57,273.53,1324.32,3252.09,614.46,42.7,167.4,127.3,5202.19,825.84,50.88,21.39,210.31,78.77,293.91,119.56,22.26,72.45,2060.22,165.59,456.76,149.54,322.46,131.32,266.62,91.45,105.67,18.13,13.74,13.37,687.87,636.09,94.42,1112.65,291.07,242.79,76.62,45.77,41.99,519.48,127.06,546.69,682.05,448.41,177.49,451.46,373.45,314.43,112.95,1480.11,649.84,208.94,29.44,392.64,105.83,258.29,1285.52,140.7,181.0,244.43,187.75,213.57,242.67,796.43,11.07,116.27,186.16,87.89,41.18,5.12,658.11,652.76,858.92,816.97,175.81,1148.19,563.75,899.1,272.37,640.56,564.03,121.04,35.0,122.95,104.55,43.37,342.03,41.24,935.48,666.2,551.01,332.52,44.48,304.72,379.54,126.67,423.94,63.53,28.06,73.23
2024-07-08,113.25,88.77,10.93,36.36,30.3,120.11,8.34,16.02,12.3,12.71,23.23,11.75,18.52,9.71,98.27,719.17,170.34,88.54,214.25,8.81,50.57,857.78,343.62,808.97,148.71,337.6,5.39,128.91,238.29,402.66,172.89,182.69,94.82,262.98,29.02,65.4,2369.54,2377.87,45.67,149.86,35.91,34.62,26.63,1099.41,286.84,285.16,1147.27,208.59,246.4,56.67,195.87,10.41,9212.48,595.33,693.09,151.68,120.41,462.66,89.51,2059.54,357.91,797.79,759.47,60.4,404.1,1582.86,147.44,878.54,215.34,405.5,49.92,794.92,2022.09,114.99,66.78,4.65,5.58,11.5,29.63,37.6,119.79,9.13,18.72,26.54,14.01,55.97,262.05,108.65,13.7,19.64,64.31,144.49,8.13,9.22,87.2,19.6,28.59,80.32,21.72,10.75,17.57,33.37,24.0,6.16,13.68,6.83,9.66,17.35,127.5,10.79,19.14,5.73,5.33,18.15,14.76,18.9,2.15,12.44,34.39,11.04,11.16,142.59,14.85,30.38,7.71,3.81,25.79,12.5,12.35,7.98,8.25,27.36,10.77,156.17,175.3,94.13,67.45,282.37,74.55,124.6,189.01,138.39,58.02,54.45,87.39,78.15,519.27,29.18,278.09,210.3,61.03,6.8,138.56,115.47,71.13,86.48,196.21,14.4,754.93,55.0,7.18,192.5,104.31,23.16,37.74,9.25,172.43,17.52,46.7,1841.5,1550.52,415.66,13.93,489.37,6.5,15.42,299.96,260.3,195.84,271.37,1316.46,3190.45,599.59,41.22,166.67,126.99,5225.2,808.19,49.78,21.26,208.6,77.07,291.6,116.84,21.91,72.45,2018.02,166.82,452.77,145.32,311.97,131.92,263.63,89.96,104.59,17.87,13.7,13.09,684.39,622.72,93.47,1138.32,285.57,232.64,74.38,43.65,41.38,506.93,124.03,514.42,661.25,451.86,175.07,439.22,368.07,308.28,112.95,1490.74,640.84,205.4,27.92,376.26,105.27,249.99,1306.45,137.33,175.71,247.39,186.63,210.82,236.55,800.2,10.84,111.92,185.68,86.57,42.15,5.29,637.46,628.82,856.6,797.47,168.67,1125.37,537.97,917.35,263.71,615.38,582.11,120.68,34.3,119.11,105.09,41.75,332.45,41.71,939.35,685.01,570.36,329.44,43.65,299.09,377.21,122.66,410.2,64.78,27.68,70.36
2024-07-09,115.05,91.88,11.06,36.44,30.36,120.46,8.57,16.0,12.43,12.79,22.92,11.74,18.59,9.84,99.94,709.22,172.2,89.21,214.4,8.89,51.38,879.63,341.91,820.83,149.39,340.55,5.39,130.93,232.48,405.29,167.06,188.12,94.31,264.36,29.4,66.86,2356.6,2361.32,45.93,151.19,36.39,35.15,26.99,1115.84,288.93,284.18,1154.55,205.74,263.8,59.01,199.23,10.44,9313.95,596.5,699.81,160.82,120.41,459.21,90.03,2109.66,359.63,794.37,766.84,66.68,402.51,1585.06,145.83,877.68,217.56,400.04,50.25,793.79,2009.97,114.28,67.46,4.65,5.68,11.68,30.2,37.42,119.16,9.27,18.97,26.89,13.99,56.22,263.4,110.35,14.0,19.97,64.33,142.37,8.13,9.16,90.08,20.54,30.63,80.94,21.75,10.79,17.69,33.58,24.19,6.94,13.88,6.87,9.77,17.73,133.0,10.9,19.38,5.78,5.36,18.64,14.73,18.76,2.16,12.42,34.75,11.24,11.31,142.69,14.96,30.93,7.94,3.86,25.95,12.51,12.46,8.03,8.33,27.94,10.79,162.64,177.51,95.04,68.73,286.08,79.64,126.23,189.95,141.17,58.1,55.19,86.85,79.15,543.75,29.69,279.82,216.24,61.28,7.09,142.4,117.95,73.26,89.26,197.22,14.85,743.95,56.6,7.6,207.34,105.22,23.22,38.88,9.32,170.64,17.42,48.16,1862.57,1554.48,439.11,13.77,496.55,6.54,15.37,299.47,269.67,194.64,271.01,1319.88,3223.49,602.64,41.61,169.18,129.48,5264.79,822.87,49.59,21.58,212.8,77.76,286.25,115.22,22.24,74.82,2034.12,164.81,454.76,152.37,315.06,132.31,280.2,90.55,105.16,17.92,13.77,13.1,694.53,629.41,92.77,1154.92,299.29,243.02,75.72,43.96,41.7,514.48,126.79,518.29,678.05,472.82,177.49,432.79,370.73,292.72,113.64,1529.06,642.28,206.36,27.89,371.47,112.05,248.64,1372.5,136.79,178.3,255.0,187.96,213.57,235.74,778.78,10.93,111.75,193.4,94.94,44.72,5.37,625.5,625.23,871.48,810.73,168.79,1140.87,539.14,980.1,267.4,606.98,606.05,124.6,34.83,122.4,113.84,43.07,338.2,40.38,981.41,693.92,576.66,329.19,43.98,299.9,391.52,121.12,417.55,64.39,27.62,72.43
