Date,600000.SS,600005.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600019.SS,600022.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600037.SS,600048.SS,600050.SS,600058.SS,600062.SS,600066.SS,600068.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600125.SS,600132.SS,600143.SS,600150.SS,600153.SS,600160.SS,600166.SS,600169.SS,600170.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600307.SS,600309.SS,600315.SS,600316.SS,600320.SS,600331.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600406.SS,600415.SS,600418.SS,600432.SS,600456.SS,600489.SS,600497.SS,600498.SS,600500.SS,600508.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600550.SS,600583.SS,600585.SS,600588.SS,600595.SS,600598.SS,600600.SS,600642.SS,600649.SS,600655.SS,600660.SS,600664.SS,600674.SS,600690.SS,600694.SS,600703.SS,600718.SS,600739.SS,600741.SS,600770.SS,600779.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600812.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600881.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601233.SS,601258.SS,601268.SS,601718.SS,601766.SS,601788.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000021.SZ,000024.SZ,000039.SZ,000046.SZ,000059.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000338.SZ,000401.SZ,000402.SZ,000422.SZ,000423.SZ,000425.SZ,000527.SZ,000528.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000680.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000780.SZ,000783.SZ,000792.SZ,000800.SZ,000807.SZ,000825.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000898.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000968.SZ,000969.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002069.SZ,002073.SZ,002081.SZ,002092.SZ,002106.SZ,002122.SZ,002128.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002241.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002378.SZ,002385.SZ,002399.SZ,002405.SZ,002415.SZ,002422.SZ,002431.SZ,002493.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ
2012-07-09,51.36,13.07,31.99,12.72,22.52,15.89,79.6,8.35,10.76,9.35,7.11,54.97,492.39,35.54,35.11,141.64,5.81,93.16,86.9,211.89,30.66,153.35,199.41,25.59,143.62,79.58,52.04,51.1,502.99,5.66,161.24,110.29,120.59,82.53,93.43,75.84,67.43,53.35,77.56,30.9,25.57,106.88,31.77,41.55,118.09,25.73,71.22,14.73,7.42,132.46,337.28,70.52,38.32,101.47,135.92,336.77,12.97,315.25,136.14,51.61,45.59,62.56,101.67,44.44,31.04,21.27,38.81,58.62,77.54,62.3,272.57,131.65,26.79,61.88,45.2,143.75,125.39,37.88,34.29,45.91,36.35,322.62,1239.8,24.01,151.6,77.95,330.66,299.53,55.99,106.33,46.31,233.05,34.97,15.98,48.71,20.9,26.06,1072.72,319.96,45.04,51.85,158.59,164.42,106.04,126.26,396.55,277.34,161.1,163.5,88.49,615.81,46.67,129.99,78.53,23.01,70.97,57.18,181.93,42.56,80.92,46.94,33.71,44.16,323.49,444.91,41.74,135.53,14.93,71.0,72.66,34.75,14.97,22.4,8.16,12.16,2.55,24.68,10.0,6.74,38.6,3.13,6.44,5.17,6.88,6.24,26.21,8.86,10.1,3.86,4.75,15.38,16.96,14.58,6.12,3.08,4.46,14.28,17.65,2.99,10.22,2.56,32.01,8.16,6.18,4.87,13.14,5.16,8.41,24.36,5.07,16.43,3.6,7.72,12.39,5.93,4.32,770.12,1008.92,50.31,9.0,70.42,109.91,256.47,139.78,11.3,261.26,117.77,171.35,241.81,5.08,475.53,89.58,38.67,176.32,173.16,380.82,155.66,376.25,77.24,596.55,83.9,69.08,969.98,61.21,253.51,29.92,19.61,117.91,1056.76,27.58,112.36,76.19,22.47,41.16,8.71,15.18,58.1,132.62,65.83,67.78,43.31,55.93,18.47,145.76,23.33,32.84,23.01,56.86,509.45,258.21,114.01,48.63,249.44,4.93,91.75,65.01,58.75,28.96,27.1,78.68,82.07,38.65,173.84,298.67,709.93,235.6,141.8,68.05,303.47,23.36,58.28,51.4,29.73,10.62,49.87,38.46,32.21,226.7,30.17,355.99,350.3,54.8,196.68,32.18,45.27,45.2,18.35,113.58,95.4,86.8,31.88,8.19,21.81,19.04,34.32
2012-07-10,51.54,13.1,32.27,12.72,22.93,15.93,79.84,8.33,10.62,9.4,7.26,55.18,495.45,35.57,35.85,136.68,5.83,94.04,84.43,215.56,30.49,148.55,198.47,25.81,143.23,80.32,52.98,50.22,504.96,5.8,158.18,108.53,117.57,82.57,88.74,73.73,67.61,51.91,77.89,30.8,25.28,106.42,31.52,41.85,118.09,24.88,69.17,14.81,7.52,128.98,330.9,73.13,37.62,99.24,135.85,332.49,12.97,314.2,134.26,50.76,44.9,61.52,101.35,44.66,30.97,21.23,38.4,56.51,76.39,63.38,273.4,130.44,26.83,61.92,44.52,142.17,124.19,38.41,34.69,45.39,36.48,309.92,1219.67,23.51,149.03,77.69,325.96,297.32,56.39,107.51,46.7,229.23,35.57,15.93,48.49,20.93,25.05,1072.72,320.31,44.66,50.52,153.07,165.03,102.25,125.15,395.99,277.95,164.52,160.24,88.86,622.41,46.75,127.04,79.34,20.69,70.6,57.18,183.78,41.74,82.01,47.39,33.55,43.65,322.82,446.12,41.93,133.02,14.82,69.77,72.21,34.53,14.98,22.26,7.96,12.18,2.58,24.66,10.24,6.74,38.67,3.12,6.59,5.16,6.95,6.2,26.14,8.81,10.06,3.84,4.75,16.38,16.78,14.18,6.1,3.09,4.48,14.34,17.79,3.0,10.32,2.6,31.02,8.14,6.11,4.78,13.3,5.16,8.8,23.3,5.06,16.56,3.57,7.67,12.07,5.91,4.33,781.0,997.03,50.47,9.0,69.97,106.24,257.79,139.12,11.15,262.47,114.5,162.46,239.2,5.11,484.14,89.03,39.65,176.55,172.86,362.01,158.54,379.0,77.55,583.12,83.75,70.06,941.37,61.94,256.87,30.21,19.65,118.09,1059.99,27.69,108.28,75.12,22.36,38.4,8.71,15.11,57.53,133.92,66.86,68.24,43.36,55.99,18.49,147.02,23.26,32.65,22.95,58.94,505.42,261.86,117.64,49.45,255.91,4.9,91.94,63.25,58.75,28.18,26.9,77.78,82.02,37.31,168.47,291.67,718.03,232.03,140.9,69.04,303.85,23.06,57.45,51.56,30.19,10.61,48.74,38.31,32.34,221.84,29.61,356.4,353.35,53.72,189.0,31.67,43.31,44.88,17.99,111.3,92.58,86.0,31.62,8.19,20.65,19.07,32.35
2012-07-11,51.6,13.1,32.27,13.34,22.99,15.89,79.97,8.34,10.72,9.38,7.11,56.27,505.4,35.24,35.85,135.63,5.83,95.29,86.47,219.42,30.88,160.03,200.67,26.73,143.81,80.38,54.35,50.14,505.08,5.79,158.94,113.4,121.7,83.14,89.49,74.24,67.89,54.41,78.86,31.62,25.61,106.69,31.37,42.65,122.14,24.52,70.96,15.11,7.36,134.47,329.96,72.93,37.72,98.7,136.07,340.58,13.13,321.52,136.41,51.05,45.1,61.92,102.71,44.66,30.97,21.37,38.62,56.39,75.54,64.58,283.67,131.48,26.97,62.56,44.91,141.44,125.22,38.92,35.01,45.81,36.97,323.93,1255.06,24.7,152.34,79.63,326.76,297.52,56.31,107.68,47.9,227.72,36.42,16.3,48.74,21.03,25.09,1071.32,319.61,44.98,48.88,154.38,171.68,103.36,125.56,398.53,275.19,156.86,169.7,89.59,622.41,47.36,129.1,80.15,20.88,70.36,57.39,187.68,42.29,83.5,49.21,33.45,43.95,336.99,441.68,41.96,134.07,14.93,71.52,72.76,35.18,15.0,22.44,8.08,12.07,2.6,24.92,10.24,6.77,38.93,3.17,6.57,5.33,7.04,6.23,26.19,8.89,10.02,3.85,4.9,16.08,17.22,14.3,6.13,3.11,4.67,14.68,17.76,2.99,10.33,2.66,31.2,8.22,6.12,4.74,13.27,5.2,8.8,23.2,5.01,16.64,3.56,7.66,11.81,6.17,4.35,778.28,983.16,51.12,9.0,70.2,104.05,259.77,139.78,11.13,264.27,114.73,162.22,235.28,5.13,500.41,89.96,41.81,182.36,180.74,369.08,160.58,381.39,79.5,613.54,83.9,70.45,974.21,62.94,259.62,31.01,20.18,119.47,1064.59,28.88,108.28,73.34,22.52,38.5,8.76,15.36,55.88,135.02,67.11,69.9,44.03,56.85,18.33,150.14,23.33,32.98,23.11,59.73,525.41,262.97,118.18,50.17,262.97,4.93,92.71,64.37,58.75,26.77,27.32,79.7,82.72,37.83,170.52,298.55,695.35,238.45,137.96,69.76,306.35,23.84,59.08,53.0,30.82,10.67,45.79,38.8,32.57,220.4,29.09,366.84,357.78,54.6,193.32,31.72,44.35,45.16,18.56,109.14,93.98,87.22,31.88,8.19,21.05,19.01,32.21
2012-07-12,51.36,13.1,32.15,13.41,22.8,15.79,80.09,8.34,10.76,9.42,7.31,57.57,497.75,35.34,35.94,140.16,5.73,97.1,87.66,219.61,31.22,157.75,201.93,27.5,145.18,79.64,55.19,51.38,518.22,5.96,161.85,123.8,125.99,84.06,91.16,75.21,68.62,54.46,79.63,31.83,25.86,107.33,31.32,44.61,118.88,24.34,71.64,15.33,7.43,138.47,345.08,73.67,38.32,101.11,136.07,349.03,13.1,324.86,133.54,51.61,45.68,63.84,109.08,45.1,31.49,21.87,37.41,57.61,76.91,68.24,277.54,132.52,27.19,63.57,46.22,142.76,127.26,39.48,35.05,47.66,37.72,322.4,1245.99,24.67,150.51,87.26,328.46,306.91,56.86,107.51,48.41,225.13,37.11,16.38,48.72,20.9,25.47,1033.51,319.96,47.66,50.21,154.65,171.98,107.22,126.12,409.53,275.19,156.18,165.98,89.9,609.21,47.9,129.1,81.29,20.47,70.42,57.6,193.62,42.29,83.31,49.14,33.45,45.1,341.71,449.35,41.65,137.62,14.86,72.75,76.97,36.49,15.26,23.26,8.2,11.99,2.62,25.64,10.35,6.88,40.79,3.19,6.7,5.44,7.1,6.27,26.08,9.15,9.84,3.84,4.89,16.0,17.42,14.58,6.19,3.12,4.68,15.12,17.99,2.97,10.29,2.65,30.76,8.57,6.14,4.78,14.14,5.21,8.76,22.9,4.97,16.84,3.54,7.71,11.49,6.17,4.33,779.37,1005.95,52.02,9.0,70.88,109.5,262.24,143.74,11.59,272.68,121.05,165.73,242.46,5.16,505.68,91.34,42.96,183.75,183.41,375.22,161.78,383.79,80.13,601.35,84.82,73.19,988.31,64.06,266.95,31.42,20.38,122.58,1065.05,28.99,110.04,74.54,22.47,39.37,8.8,15.78,57.12,137.96,68.23,73.77,44.19,59.86,19.08,153.33,23.39,33.55,23.11,59.81,542.62,260.04,122.82,51.45,263.3,4.92,96.34,67.73,60.21,27.44,28.71,81.43,86.67,38.14,171.78,300.47,687.25,240.23,145.16,72.37,318.43,24.47,59.57,53.56,31.9,10.69,46.41,39.64,32.7,227.18,29.39,367.92,371.3,55.5,198.76,32.63,45.77,46.74,18.61,113.9,94.46,90.0,32.3,8.19,22.39,19.65,32.95
2012-07-13,51.72,13.1,32.15,13.51,22.83,15.86,81.07,8.36,10.76,9.54,7.25,57.24,502.34,35.6,35.94,139.53,5.73,96.04,87.19,215.47,31.05,160.43,201.93,27.5,146.16,76.9,55.4,51.7,511.59,5.88,161.39,123.21,125.52,87.0,91.61,74.57,68.34,53.69,78.43,31.72,25.57,108.24,31.02,44.13,122.05,24.4,71.66,15.17,7.4,138.47,344.61,72.28,38.29,100.33,131.94,351.69,13.0,325.28,139.3,51.17,45.59,62.48,107.59,44.44,31.1,21.53,35.62,57.81,76.91,68.0,275.55,132.69,26.97,62.7,47.68,142.96,125.64,38.32,34.77,47.03,37.23,316.92,1276.87,25.6,152.62,87.92,327.56,306.37,56.7,106.33,48.92,225.54,36.25,16.14,48.12,20.93,25.19,1025.11,317.87,46.89,49.27,155.17,170.62,102.49,125.84,404.73,270.59,152.9,174.93,86.85,609.21,48.13,128.92,80.48,20.25,69.22,57.39,193.44,42.56,82.92,49.47,33.2,44.08,343.74,447.54,40.25,136.79,14.86,72.82,75.72,35.88,15.26,23.04,8.26,12.1,2.61,25.45,10.32,6.8,39.81,3.16,6.67,5.75,7.05,6.21,26.06,9.05,9.86,3.8,4.94,15.36,17.08,14.53,6.14,3.13,4.69,14.95,17.84,2.98,10.31,2.66,30.47,8.51,6.15,4.69,14.04,5.21,9.03,22.54,4.99,16.77,3.55,7.61,11.37,6.2,4.35,784.82,1028.74,51.49,9.0,70.42,110.82,261.91,142.09,11.34,272.07,118.48,162.11,239.2,5.11,514.77,90.6,43.37,183.05,182.37,379.53,162.02,385.5,81.01,612.68,84.66,72.91,985.08,63.71,266.19,31.7,20.42,120.77,1090.83,29.48,108.77,67.32,22.41,39.08,8.66,15.74,57.2,137.55,68.66,74.96,44.55,58.57,19.52,153.33,22.62,32.98,23.22,59.1,548.03,255.89,122.36,50.63,261.6,4.93,95.76,67.21,59.64,26.39,28.35,80.89,85.42,38.27,171.86,296.97,684.82,244.79,147.92,71.2,319.57,24.29,57.94,53.4,31.41,10.79,46.37,39.48,33.24,225.92,28.99,371.28,372.49,55.6,195.2,32.35,46.15,46.12,17.99,113.34,94.92,90.29,29.26,8.19,22.5,19.05,32.73
2012-07-16,51.12,13.03,31.81,13.04,23.3,15.48,80.7,8.3,10.42,9.49,7.14,56.55,474.4,35.3,34.98,133.94,5.53,91.76,87.33,206.62,30.05,154.74,196.58,27.5,142.05,75.24,57.18,48.54,492.31,5.91,154.19,122.39,124.72,87.81,89.49,73.39,67.71,51.3,74.84,30.8,24.53,106.15,28.69,43.67,119.87,23.18,69.51,14.83,7.33,129.41,337.99,71.71,37.54,97.37,127.31,343.36,12.69,318.38,135.24,48.39,43.64,60.0,105.44,42.77,30.52,20.65,35.44,55.86,74.91,67.66,261.8,130.61,26.33,60.96,47.0,140.78,122.23,35.01,34.25,46.14,35.6,316.05,1274.78,27.06,154.75,87.63,327.86,300.67,52.75,103.1,48.5,221.71,35.31,16.22,47.29,20.61,25.12,994.3,308.47,46.19,48.26,150.7,168.4,106.35,124.31,394.01,270.9,151.6,173.12,78.12,613.61,46.75,126.36,78.37,19.51,67.77,56.02,191.02,41.19,80.82,50.57,32.48,42.74,335.64,403.5,36.54,134.07,14.79,69.58,74.07,35.11,14.98,22.58,8.13,11.79,2.59,25.32,10.05,6.66,38.59,3.04,6.65,5.69,6.85,6.08,25.76,8.89,9.78,3.66,4.87,15.16,16.16,13.95,5.75,3.08,4.59,14.8,17.43,2.97,10.27,2.58,30.18,8.39,6.09,4.52,13.99,5.1,8.93,24.12,4.95,16.37,3.53,7.48,11.41,6.11,4.37,777.74,1015.86,46.36,9.0,69.07,107.19,13.1,139.12,10.69,269.37,114.73,146.9,230.71,4.93,506.63,87.27,41.59,180.04,178.81,374.03,157.22,376.25,78.62,594.92,80.84,71.94,958.9,60.25,255.5,30.44,19.57,118.03,1075.64,28.01,104.83,63.53,22.14,36.56,8.43,15.6,56.29,133.58,67.54,73.72,43.62,57.03,19.21,148.58,21.74,31.75,23.22,57.58,539.98,246.37,129.31,48.35,255.91,4.84,93.38,65.09,57.61,24.76,26.56,76.94,84.72,37.19,167.91,292.12,619.21,236.67,143.36,68.14,310.45,23.57,52.47,52.12,30.46,10.57,44.58,38.38,32.17,218.84,26.43,373.18,358.55,55.32,193.32,31.57,46.95,45.2,17.17,111.1,93.0,87.12,27.9,8.19,21.44,17.15,33.64
2012-07-17,51.48,12.99,31.41,13.18,23.64,15.59,81.56,8.31,10.45,9.53,7.17,57.89,475.17,35.6,35.03,135.1,5.55,92.13,88.04,208.31,30.16,149.53,198.47,28.03,142.45,75.87,56.24,49.58,488.13,5.93,153.89,124.04,121.55,87.69,89.19,73.3,68.25,52.74,75.6,31.01,25.03,107.51,28.54,44.01,116.91,23.24,68.03,14.91,7.42,135.73,339.17,70.85,37.74,97.55,124.2,346.6,12.72,322.15,134.17,48.47,43.93,61.04,107.39,43.06,30.57,21.29,35.94,56.27,74.49,64.36,261.8,137.03,26.65,61.37,47.4,143.81,123.0,36.21,34.61,46.96,36.09,307.73,1235.29,26.96,154.88,88.65,341.36,295.57,53.15,105.31,49.76,221.85,35.82,16.11,46.97,20.38,25.92,999.9,308.47,45.81,49.27,145.83,164.42,112.19,125.43,409.25,274.58,142.99,168.67,79.34,602.62,47.44,122.11,79.99,19.55,67.83,56.44,194.92,41.47,80.69,51.03,32.84,42.94,349.81,399.66,36.64,139.29,14.79,73.79,75.27,36.06,15.52,22.72,8.18,12.11,2.59,25.53,10.33,6.79,39.02,3.04,6.7,5.87,6.9,6.11,25.88,8.97,9.88,3.67,5.01,13.7,16.2,14.03,5.74,3.14,4.64,15.23,18.05,2.98,10.28,2.58,30.86,8.48,6.18,4.61,14.21,5.15,9.05,23.33,4.98,16.47,3.53,7.5,11.37,6.38,4.41,787.54,1022.8,46.79,9.0,69.97,109.41,13.1,141.43,10.76,270.87,115.43,143.03,233.65,4.98,502.81,87.98,42.61,185.14,187.57,372.93,158.3,377.97,79.5,584.56,81.6,76.24,937.34,60.62,260.69,31.13,19.77,118.72,1094.05,27.9,107.3,63.0,22.25,36.56,8.53,16.11,56.38,134.27,65.48,76.85,44.03,58.63,19.84,148.51,22.95,31.75,23.27,58.14,526.93,239.69,129.47,48.68,256.09,4.87,95.48,66.53,57.39,24.99,26.34,77.42,85.72,36.82,168.86,299.79,615.16,236.67,147.2,73.09,305.29,24.08,51.61,52.52,30.9,10.83,44.87,39.23,32.34,214.88,26.49,361.51,359.57,54.18,193.52,31.37,46.15,45.04,17.55,113.9,89.36,86.7,27.9,8.19,21.75,16.96,34.08
2012-07-18,51.36,13.1,31.71,13.25,23.84,15.67,80.95,8.36,10.56,9.6,7.08,58.42,465.6,35.4,35.2,128.77,5.55,92.27,89.71,206.9,30.55,150.91,201.62,28.13,143.23,76.95,56.66,50.9,495.62,5.87,156.03,127.03,123.13,85.93,89.49,74.3,68.16,54.96,76.8,31.93,25.0,107.33,28.49,44.29,117.99,22.94,68.13,14.91,7.48,137.31,337.52,72.2,37.29,96.22,128.03,341.74,12.91,323.61,131.72,49.19,44.32,62.4,109.93,43.21,30.48,21.95,36.26,52.78,68.28,64.36,264.95,138.59,27.28,61.83,47.99,142.36,123.6,36.78,35.09,47.27,38.34,306.41,1194.36,27.22,155.68,87.78,338.96,294.77,53.86,106.84,49.01,217.88,36.17,16.54,46.21,20.45,25.99,1001.3,311.96,45.74,49.82,154.38,165.03,111.33,127.1,433.52,282.25,142.17,164.79,79.22,624.61,48.67,118.6,81.62,19.88,67.71,56.75,197.89,42.01,81.83,51.29,32.94,43.45,352.51,406.73,37.39,138.88,14.73,73.47,76.97,36.77,15.83,22.76,8.16,12.26,2.61,25.61,10.43,6.9,39.65,3.06,6.71,6.13,7.15,6.13,25.76,9.09,9.92,3.66,5.04,14.02,16.34,14.63,5.75,3.18,4.62,15.51,18.34,2.98,10.29,2.61,29.97,8.54,6.15,4.67,14.36,5.19,9.1,23.59,4.97,16.47,3.55,7.55,11.79,6.39,4.43,786.45,986.13,48.71,9.0,70.54,105.74,13.1,137.47,10.87,273.28,121.75,141.51,222.88,4.93,500.41,87.63,41.87,182.59,191.14,371.65,158.54,383.11,79.44,579.18,82.98,80.58,930.29,61.02,266.8,31.88,19.77,119.71,1082.54,28.12,110.95,61.79,22.47,35.84,8.53,16.48,56.7,135.5,66.25,78.37,44.4,60.17,20.22,148.88,22.73,31.23,23.17,59.17,526.93,233.85,130.32,48.2,257.2,4.92,96.14,68.13,56.85,24.5,26.33,78.14,86.92,36.92,169.65,295.85,622.45,232.03,147.56,75.97,295.57,24.65,52.93,52.68,31.21,10.97,42.5,39.4,32.57,209.9,26.79,350.88,352.33,54.6,189.12,31.61,46.55,45.02,17.69,110.22,90.5,86.35,27.68,8.19,21.27,17.18,34.1
2012-07-19,51.48,13.07,32.2,13.3,23.53,15.75,80.83,8.36,10.52,9.76,7.22,58.38,471.72,35.37,35.89,126.45,5.76,92.41,89.09,209.54,31.27,150.42,204.45,27.76,144.4,78.78,55.92,51.94,490.1,5.88,156.95,125.09,125.04,86.66,89.95,74.93,68.44,54.63,78.0,31.93,26.4,107.97,28.74,44.29,119.87,23.0,67.51,15.05,7.43,135.1,333.5,71.33,37.37,96.34,127.89,352.03,12.88,326.54,136.02,49.84,44.42,62.4,108.63,43.57,30.71,22.25,37.82,51.2,67.75,63.54,263.46,138.94,27.92,61.97,47.99,142.69,125.39,37.55,35.28,47.5,38.03,303.57,1200.18,26.76,154.69,86.24,338.76,293.09,54.41,107.18,49.13,217.88,36.6,16.74,45.96,20.48,26.33,1026.51,315.44,46.13,50.37,157.15,165.03,113.46,127.65,430.98,294.82,141.76,164.53,80.74,622.41,48.44,118.79,82.1,20.14,68.98,58.33,199.0,42.29,81.99,50.83,33.6,43.73,355.21,403.3,37.14,141.8,14.77,74.11,76.72,36.55,16.0,22.76,8.14,12.24,2.62,25.47,10.6,6.96,39.73,3.14,6.85,6.25,7.12,6.18,25.86,9.13,9.88,3.68,5.15,14.02,16.56,14.9,5.85,3.17,4.62,15.49,18.7,2.99,10.36,2.62,30.38,8.52,6.18,4.8,14.56,5.19,9.34,23.36,4.99,16.47,3.54,7.74,11.71,6.3,4.44,786.99,987.12,48.44,9.0,71.1,103.8,13.1,137.14,11.19,273.28,121.52,143.38,221.25,4.98,498.5,88.52,42.22,182.82,189.8,367.06,159.38,386.53,80.76,586.29,83.59,79.41,934.52,61.32,266.65,32.39,19.73,119.9,1073.79,28.82,120.44,62.28,22.47,35.6,8.57,16.63,57.2,136.46,66.34,77.91,44.5,59.49,20.59,150.07,22.81,31.14,23.27,59.33,522.63,234.29,128.31,47.89,256.83,4.92,95.67,68.09,56.5,24.52,26.53,82.33,86.52,37.82,173.44,297.2,620.83,232.68,147.32,75.25,292.08,24.98,52.62,53.32,31.05,10.99,42.42,39.44,32.75,214.4,27.31,350.66,352.39,54.5,189.2,31.5,45.61,45.32,17.82,110.94,90.06,84.75,28.36,8.19,21.91,17.39,33.65
2012-07-20,51.0,13.1,32.06,13.02,23.27,15.61,80.46,8.35,10.52,9.71,7.07,57.89,459.09,35.0,35.37,124.24,6.03,90.93,88.77,209.54,30.88,156.45,202.56,27.72,143.42,77.98,55.5,51.78,481.38,5.82,153.73,120.92,121.7,86.13,89.8,73.64,67.25,54.35,76.8,31.62,25.79,108.06,28.84,43.69,122.54,22.75,66.48,14.89,7.26,132.15,320.27,70.06,36.72,98.52,128.1,356.77,12.85,324.86,135.42,50.08,44.12,61.28,107.46,43.79,30.32,21.97,37.78,49.62,66.38,62.37,267.43,135.99,27.51,61.42,47.02,141.64,124.11,37.54,35.24,46.98,39.36,310.36,1185.62,26.33,155.56,83.39,335.06,287.59,54.41,106.16,48.08,215.29,35.74,16.72,45.92,20.25,26.16,1013.9,315.44,45.81,50.99,154.78,165.68,112.51,126.68,423.08,288.07,140.12,161.12,81.05,624.61,48.44,118.45,80.97,20.29,67.41,58.12,196.59,43.11,81.08,50.38,33.1,44.03,337.66,399.66,36.67,143.06,14.58,72.82,76.12,36.03,15.78,22.54,8.01,11.94,2.65,25.07,10.47,6.82,38.99,3.1,6.79,6.26,6.84,6.14,25.58,9.02,9.73,3.68,5.12,13.92,16.3,14.5,5.82,3.15,4.65,15.39,18.45,2.98,10.34,2.58,30.45,8.47,6.15,4.79,14.26,5.11,9.05,22.99,4.97,16.18,3.52,7.77,11.55,6.15,4.42,777.74,973.25,49.73,149.91,69.86,100.83,13.1,135.16,11.04,269.43,119.88,144.08,218.96,5.06,467.87,85.19,40.76,180.73,193.37,366.14,155.9,380.71,78.87,582.16,82.06,80.7,929.69,60.21,263.29,31.93,19.29,119.4,1062.29,28.5,120.73,63.0,22.41,35.31,8.57,16.31,56.46,134.33,64.97,75.42,43.82,59.18,20.26,150.66,22.83,30.99,23.11,59.65,514.44,233.28,124.52,47.07,254.69,4.89,93.76,66.57,55.77,24.54,26.12,82.39,84.57,38.95,173.28,298.22,584.38,242.51,136.1,75.16,290.33,24.86,50.41,53.0,30.6,10.91,42.63,38.56,32.34,211.58,26.85,345.6,352.57,54.5,189.92,31.27,44.35,45.08,18.28,110.5,89.82,84.14,28.06,8.19,21.61,16.72,34.98
2012-07-23,50.04,12.95,32.04,12.74,23.45,15.2,79.23,8.28,10.39,9.63,7.02,55.78,452.21,34.01,35.24,122.66,5.95,87.67,92.48,206.43,30.88,156.69,199.41,27.34,139.51,76.38,56.34,50.58,481.5,5.84,150.36,119.63,119.32,83.72,88.59,73.33,65.97,53.85,75.6,31.11,25.1,107.06,28.79,43.15,123.33,22.45,66.55,14.87,7.19,134.99,313.65,70.45,36.62,101.29,125.79,351.8,12.69,322.77,132.97,49.76,43.73,61.52,104.47,43.21,29.43,22.29,39.18,49.53,66.28,59.96,267.77,133.04,27.06,61.1,45.5,140.32,121.55,37.57,35.09,46.35,38.74,309.92,1183.29,25.47,155.53,82.7,327.86,285.38,53.23,106.84,47.0,216.93,35.05,17.16,45.68,20.22,25.94,998.5,313.35,44.91,51.23,154.25,169.96,110.85,124.03,425.33,283.47,139.3,156.26,78.61,624.61,48.59,118.63,81.45,20.36,65.24,57.6,194.36,42.01,81.68,49.73,32.74,43.68,333.61,394.61,37.2,139.92,14.51,72.17,75.52,35.66,15.52,22.26,7.97,11.84,2.62,24.78,10.55,6.83,38.59,3.1,6.68,6.15,6.67,6.18,25.11,8.92,9.58,3.62,5.02,13.9,16.1,14.35,5.75,3.11,4.55,15.17,18.26,2.95,10.24,2.56,30.68,8.31,6.09,4.78,13.69,5.0,9.03,22.12,4.89,15.74,3.47,7.61,11.57,6.22,4.37,775.56,964.33,47.91,147.92,70.99,97.12,13.1,135.82,11.04,258.62,121.99,145.95,215.04,4.98,455.43,78.73,40.35,180.73,192.03,363.48,151.94,366.32,78.12,586.96,81.45,80.66,911.56,59.42,260.08,31.07,18.36,114.41,1055.84,27.96,121.85,63.13,22.25,35.31,8.53,16.34,55.64,19.15,63.08,75.7,44.55,57.59,20.22,151.03,22.85,29.86,23.11,58.86,509.45,227.61,126.22,44.26,252.25,4.83,90.89,64.65,55.01,24.41,25.4,82.45,82.92,38.75,172.34,302.39,572.23,241.3,136.76,76.42,278.33,24.8,50.78,52.04,30.44,10.77,42.54,38.19,31.94,204.14,27.19,340.8,339.89,53.5,189.64,30.93,44.45,45.66,18.43,108.22,89.12,80.56,27.48,8.19,21.8,16.65,35.4
